05/04 07:17:00 FINE sim.Admin|Log for simulation 12 started
05/04 07:19:09 FINE agents.DemandAgent|Day 11 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.2 Cmp ID: 27283688 Cmp Bid: 3115
05/04 07:19:09 FINE agents.DemandAgent|Day 11 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.2 Cmp ID: 27283688 Cmp Bid: 1
05/04 07:19:09 FINE agents.DemandAgent|Day 11 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.2 Cmp ID: 27283688 Cmp Bid: 1
05/04 07:19:09 FINE agents.DemandAgent|Day 11 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.2 Cmp ID: 27283688 Cmp Bid: 1
05/04 07:19:09 FINE agents.DemandAgent|Day 11 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.2 Cmp ID: 27283688 Cmp Bid: 3258
05/04 07:19:09 FINE agents.DemandAgent|Day 11 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.2 Cmp ID: 27283688 Cmp Bid: 2358
05/04 07:19:09 FINE agents.DemandAgent|Day 11 :Got AdNetBidMessage from adv1 : UCS Bid: 0.11546385086239748 Cmp ID: 27283688 Cmp Bid: 23
05/04 07:19:09 INFO sim.Simulation|***** START OF TIME 12 *****
05/04 07:19:09 INFO agents.DemandAgent|Day 12 : Auction pending campaign: CampaignImpl [id=1153748161, reachImps=6250, dayStart=13, dayEnd=22, targetSegment=[LOW_INCOME, YOUNG], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 07:19:09 INFO agents.DemandAgent|Day 12 : Campaign auction: Not allocated
05/04 07:19:09 INFO demand.CampaignImpl|Campaign 861034665 ended for advertiser DummyAdnetwork-5. Stats CampaignStats [tartgetedImps=6257.0, otherImps=0.0, cost=0.0027133543029453444] Reach 6250 ERR 1.0010785660828336 Budget 2.088 Revenue 2.090252045980957
05/04 07:19:09 FINE agents.DemandAgent|Day 12 :Reporting auction results...CampaignImpl [id=1153748161, reachImps=6250, dayStart=13, dayEnd=22, targetSegment=[LOW_INCOME, YOUNG], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=]
05/04 07:19:09 INFO agents.DemandAgent|Day 12 :Notifying new campaign opportunity: CampaignImpl [id=1913091749, reachImps=12500, dayStart=14, dayEnd=18, targetSegment=[YOUNG, MALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 07:19:15 INFO sim.Simulation|***** START OF TIME 12 COMPLETE *****
05/04 07:19:16 FINE agents.DemandAgent|Day 12 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.2 Cmp ID: 2105825632 Cmp Bid: 2655
05/04 07:19:16 FINE agents.DemandAgent|Day 12 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.2 Cmp ID: 2105825632 Cmp Bid: 3137
05/04 07:19:16 FINE agents.DemandAgent|Day 12 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.2 Cmp ID: 2105825632 Cmp Bid: 1
05/04 07:19:16 FINE agents.DemandAgent|Day 12 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.2 Cmp ID: 2105825632 Cmp Bid: 1
05/04 07:19:16 FINE agents.DemandAgent|Day 12 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.2 Cmp ID: 2105825632 Cmp Bid: 1
05/04 07:19:16 FINE agents.DemandAgent|Day 12 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.2 Cmp ID: 2105825632 Cmp Bid: 3137
05/04 07:19:16 FINE agents.DemandAgent|Day 12 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.2 Cmp ID: 2105825632 Cmp Bid: 3069
05/04 07:19:16 FINE agents.DemandAgent|Day 12 :Got AdNetBidMessage from adv1 : UCS Bid: 0.11033913686101904 Cmp ID: 2105825632 Cmp Bid: 43
05/04 07:19:16 FINE agents.DemandAgent|Day 12 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.2 Cmp ID: 1579100007 Cmp Bid: 3087
05/04 07:19:16 FINE agents.DemandAgent|Day 12 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.2 Cmp ID: 1579100007 Cmp Bid: 3225
05/04 07:19:16 FINE agents.DemandAgent|Day 12 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.2 Cmp ID: 1579100007 Cmp Bid: 1
05/04 07:19:16 FINE agents.DemandAgent|Day 12 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.2 Cmp ID: 1579100007 Cmp Bid: 1
05/04 07:19:16 FINE agents.DemandAgent|Day 12 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.2 Cmp ID: 1579100007 Cmp Bid: 1
05/04 07:19:16 FINE agents.DemandAgent|Day 12 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.2 Cmp ID: 1579100007 Cmp Bid: 2877
05/04 07:19:16 FINE agents.DemandAgent|Day 12 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.2 Cmp ID: 1579100007 Cmp Bid: 2550
05/04 07:19:16 FINE agents.DemandAgent|Day 12 :Got AdNetBidMessage from adv1 : UCS Bid: 0.11677241383732857 Cmp ID: 1579100007 Cmp Bid: 50
05/04 07:19:16 FINE agents.DemandAgent|Day 12 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.2 Cmp ID: 860218481 Cmp Bid: 2188
05/04 07:19:16 FINE agents.DemandAgent|Day 12 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.2 Cmp ID: 860218481 Cmp Bid: 2142
05/04 07:19:16 FINE agents.DemandAgent|Day 12 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.2 Cmp ID: 860218481 Cmp Bid: 1
05/04 07:19:16 FINE agents.DemandAgent|Day 12 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.2 Cmp ID: 860218481 Cmp Bid: 1
05/04 07:19:16 FINE agents.DemandAgent|Day 12 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.2 Cmp ID: 860218481 Cmp Bid: 1
05/04 07:19:16 FINE agents.DemandAgent|Day 12 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.2 Cmp ID: 860218481 Cmp Bid: 2737
05/04 07:19:16 FINE agents.DemandAgent|Day 12 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.2 Cmp ID: 860218481 Cmp Bid: 2760
05/04 07:19:16 FINE agents.DemandAgent|Day 12 :Got AdNetBidMessage from adv1 : UCS Bid: 0.1660157027470129 Cmp ID: 860218481 Cmp Bid: 46
05/04 07:19:16 INFO sim.Simulation|***** START OF TIME 13 *****
05/04 07:19:16 INFO agents.DemandAgent|Day 13 : Auction pending campaign: CampaignImpl [id=1913091749, reachImps=12500, dayStart=14, dayEnd=18, targetSegment=[YOUNG, MALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 07:19:16 INFO agents.DemandAgent|Day 13 : Campaign auction: Not allocated
05/04 07:19:16 FINE agents.DemandAgent|Day 13 :Reporting auction results...CampaignImpl [id=1913091749, reachImps=12500, dayStart=14, dayEnd=18, targetSegment=[YOUNG, MALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=]
05/04 07:19:16 INFO agents.DemandAgent|Day 13 :Notifying new campaign opportunity: CampaignImpl [id=1058651698, reachImps=12500, dayStart=15, dayEnd=19, targetSegment=[OLD, FEMALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 07:19:34 INFO sim.Simulation|***** START OF TIME 13 COMPLETE *****
05/04 07:19:34 FINE agents.DemandAgent|Day 13 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.2 Cmp ID: 1153748161 Cmp Bid: 2641
05/04 07:19:34 FINE agents.DemandAgent|Day 13 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.2 Cmp ID: 1153748161 Cmp Bid: 2418
05/04 07:19:34 FINE agents.DemandAgent|Day 13 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.2 Cmp ID: 1153748161 Cmp Bid: 1
05/04 07:19:34 FINE agents.DemandAgent|Day 13 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.2 Cmp ID: 1153748161 Cmp Bid: 1
05/04 07:19:34 FINE agents.DemandAgent|Day 13 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.2 Cmp ID: 1153748161 Cmp Bid: 1
05/04 07:19:34 FINE agents.DemandAgent|Day 13 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.2 Cmp ID: 1153748161 Cmp Bid: 3253
05/04 07:19:34 FINE agents.DemandAgent|Day 13 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.2 Cmp ID: 1153748161 Cmp Bid: 3041
05/04 07:19:34 FINE agents.DemandAgent|Day 13 :Got AdNetBidMessage from adv1 : UCS Bid: 0.16612651706362547 Cmp ID: 1153748161 Cmp Bid: 23
05/04 07:19:34 FINE agents.DemandAgent|Day 13 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.2 Cmp ID: 1913091749 Cmp Bid: 3235
05/04 07:19:34 FINE agents.DemandAgent|Day 13 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.2 Cmp ID: 1913091749 Cmp Bid: 2812
05/04 07:19:34 FINE agents.DemandAgent|Day 13 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.2 Cmp ID: 1913091749 Cmp Bid: 1
05/04 07:19:34 FINE agents.DemandAgent|Day 13 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.2 Cmp ID: 1913091749 Cmp Bid: 1
05/04 07:19:34 FINE agents.DemandAgent|Day 13 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.2 Cmp ID: 1913091749 Cmp Bid: 1
05/04 07:19:34 FINE agents.DemandAgent|Day 13 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.2 Cmp ID: 1913091749 Cmp Bid: 2505
05/04 07:19:34 FINE agents.DemandAgent|Day 13 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.2 Cmp ID: 1913091749 Cmp Bid: 2637
05/04 07:19:34 FINE agents.DemandAgent|Day 13 :Got AdNetBidMessage from adv1 : UCS Bid: 0.17898288088815212 Cmp ID: 1913091749 Cmp Bid: 96
05/04 07:19:34 INFO sim.Simulation|***** START OF TIME 14 *****
05/04 07:19:34 INFO agents.DemandAgent|Day 14 : Auction pending campaign: CampaignImpl [id=1058651698, reachImps=12500, dayStart=15, dayEnd=19, targetSegment=[OLD, FEMALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 07:19:34 INFO agents.DemandAgent|Day 14 : Campaign auction: Not allocated
05/04 07:19:34 FINE agents.DemandAgent|Day 14 :Reporting auction results...CampaignImpl [id=1058651698, reachImps=12500, dayStart=15, dayEnd=19, targetSegment=[OLD, FEMALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=]
05/04 07:19:34 INFO agents.DemandAgent|Day 14 :Notifying new campaign opportunity: CampaignImpl [id=1194922804, reachImps=3750, dayStart=16, dayEnd=18, targetSegment=[HIGH_INCOME, MALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 07:19:38 INFO sim.Simulation|***** START OF TIME 14 COMPLETE *****
05/04 07:19:38 INFO sim.Simulation|***** START OF TIME 15 *****
05/04 07:19:38 INFO agents.DemandAgent|Day 15 : Auction pending campaign: CampaignImpl [id=1194922804, reachImps=3750, dayStart=16, dayEnd=18, targetSegment=[HIGH_INCOME, MALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 07:19:38 INFO agents.DemandAgent|Day 15 : Campaign auction: Not allocated
05/04 07:19:38 FINE agents.DemandAgent|Day 15 :Reporting auction results...CampaignImpl [id=1194922804, reachImps=3750, dayStart=16, dayEnd=18, targetSegment=[HIGH_INCOME, MALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=]
05/04 07:19:38 INFO agents.DemandAgent|Day 15 :Notifying new campaign opportunity: CampaignImpl [id=1407604140, reachImps=12500, dayStart=17, dayEnd=26, targetSegment=[OLD, MALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 07:19:40 INFO sim.Simulation|***** START OF TIME 15 COMPLETE *****
05/04 07:19:40 FINE agents.DemandAgent|Day 15 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.2 Cmp ID: 1058651698 Cmp Bid: 3097
05/04 07:19:40 FINE agents.DemandAgent|Day 15 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.2 Cmp ID: 1058651698 Cmp Bid: 2798
05/04 07:19:40 FINE agents.DemandAgent|Day 15 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.2 Cmp ID: 1058651698 Cmp Bid: 1
05/04 07:19:40 FINE agents.DemandAgent|Day 15 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.2 Cmp ID: 1058651698 Cmp Bid: 1
05/04 07:19:40 FINE agents.DemandAgent|Day 15 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.2 Cmp ID: 1058651698 Cmp Bid: 1
05/04 07:19:40 FINE agents.DemandAgent|Day 15 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.2 Cmp ID: 1058651698 Cmp Bid: 3297
05/04 07:19:40 FINE agents.DemandAgent|Day 15 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.2 Cmp ID: 1058651698 Cmp Bid: 2483
05/04 07:19:40 FINE agents.DemandAgent|Day 15 :Got AdNetBidMessage from adv1 : UCS Bid: 0.19677121517255683 Cmp ID: 1058651698 Cmp Bid: 87
05/04 07:19:40 INFO sim.Simulation|***** START OF TIME 16 *****
05/04 07:19:40 INFO agents.DemandAgent|Day 16 : Auction pending campaign: CampaignImpl [id=1407604140, reachImps=12500, dayStart=17, dayEnd=26, targetSegment=[OLD, MALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 07:19:40 INFO agents.DemandAgent|Day 16 : Campaign auction: Not allocated
05/04 07:19:40 FINE agents.DemandAgent|Day 16 :Reporting auction results...CampaignImpl [id=1407604140, reachImps=12500, dayStart=17, dayEnd=26, targetSegment=[OLD, MALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=]
05/04 07:19:40 INFO agents.DemandAgent|Day 16 :Notifying new campaign opportunity: CampaignImpl [id=1804458458, reachImps=12500, dayStart=18, dayEnd=22, targetSegment=[LOW_INCOME, YOUNG], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 07:19:55 INFO sim.Simulation|***** START OF TIME 16 COMPLETE *****
05/04 07:19:55 FINE agents.DemandAgent|Day 16 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.2 Cmp ID: 1194922804 Cmp Bid: 2178
05/04 07:19:55 FINE agents.DemandAgent|Day 16 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.2 Cmp ID: 1194922804 Cmp Bid: 3146
05/04 07:19:55 FINE agents.DemandAgent|Day 16 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.2 Cmp ID: 1194922804 Cmp Bid: 1
05/04 07:19:55 FINE agents.DemandAgent|Day 16 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.2 Cmp ID: 1194922804 Cmp Bid: 1
05/04 07:19:55 FINE agents.DemandAgent|Day 16 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.2 Cmp ID: 1194922804 Cmp Bid: 1
05/04 07:19:55 FINE agents.DemandAgent|Day 16 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.2 Cmp ID: 1194922804 Cmp Bid: 2888
05/04 07:19:55 FINE agents.DemandAgent|Day 16 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.2 Cmp ID: 1194922804 Cmp Bid: 2580
05/04 07:19:55 FINE agents.DemandAgent|Day 16 :Got AdNetBidMessage from adv1 : UCS Bid: 0.12349273380333949 Cmp ID: 1194922804 Cmp Bid: 51
05/04 07:19:55 FINE agents.DemandAgent|Day 16 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.2 Cmp ID: 1407604140 Cmp Bid: 2551
05/04 07:19:55 FINE agents.DemandAgent|Day 16 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.2 Cmp ID: 1407604140 Cmp Bid: 2462
05/04 07:19:55 FINE agents.DemandAgent|Day 16 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.2 Cmp ID: 1407604140 Cmp Bid: 1
05/04 07:19:55 FINE agents.DemandAgent|Day 16 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.2 Cmp ID: 1407604140 Cmp Bid: 1
05/04 07:19:55 FINE agents.DemandAgent|Day 16 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.2 Cmp ID: 1407604140 Cmp Bid: 1
05/04 07:19:55 FINE agents.DemandAgent|Day 16 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.2 Cmp ID: 1407604140 Cmp Bid: 2125
05/04 07:19:55 FINE agents.DemandAgent|Day 16 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.2 Cmp ID: 1407604140 Cmp Bid: 2560
05/04 07:19:55 FINE agents.DemandAgent|Day 16 :Got AdNetBidMessage from adv1 : UCS Bid: 0.11901282743192432 Cmp ID: 1407604140 Cmp Bid: 50
05/04 07:19:55 INFO sim.Simulation|***** START OF TIME 17 *****
05/04 07:19:55 INFO agents.DemandAgent|Day 17 : Auction pending campaign: CampaignImpl [id=1804458458, reachImps=12500, dayStart=18, dayEnd=22, targetSegment=[LOW_INCOME, YOUNG], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 07:19:55 INFO agents.DemandAgent|Day 17 : Campaign auction: Not allocated
05/04 07:19:55 FINE agents.DemandAgent|Day 17 :Reporting auction results...CampaignImpl [id=1804458458, reachImps=12500, dayStart=18, dayEnd=22, targetSegment=[LOW_INCOME, YOUNG], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=]
05/04 07:19:55 INFO agents.DemandAgent|Day 17 :Notifying new campaign opportunity: CampaignImpl [id=944995436, reachImps=6250, dayStart=19, dayEnd=23, targetSegment=[OLD, FEMALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 07:19:57 INFO sim.Simulation|***** START OF TIME 17 COMPLETE *****
05/04 07:19:57 FINE agents.DemandAgent|Day 17 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.2 Cmp ID: 1804458458 Cmp Bid: 2344
05/04 07:19:57 FINE agents.DemandAgent|Day 17 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.2 Cmp ID: 1804458458 Cmp Bid: 2433
05/04 07:19:57 FINE agents.DemandAgent|Day 17 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.2 Cmp ID: 1804458458 Cmp Bid: 1
05/04 07:19:57 FINE agents.DemandAgent|Day 17 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.2 Cmp ID: 1804458458 Cmp Bid: 1
05/04 07:19:57 FINE agents.DemandAgent|Day 17 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.2 Cmp ID: 1804458458 Cmp Bid: 1
05/04 07:19:57 FINE agents.DemandAgent|Day 17 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.2 Cmp ID: 1804458458 Cmp Bid: 2358
05/04 07:19:57 FINE agents.DemandAgent|Day 17 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.2 Cmp ID: 1804458458 Cmp Bid: 2694
05/04 07:19:57 FINE agents.DemandAgent|Day 17 :Got AdNetBidMessage from adv1 : UCS Bid: 0.1692009056997318 Cmp ID: 1804458458 Cmp Bid: 93
05/04 07:19:57 FINE agents.DemandAgent|Day 17 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.2 Cmp ID: 944995436 Cmp Bid: 2134
05/04 07:19:57 FINE agents.DemandAgent|Day 17 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.2 Cmp ID: 944995436 Cmp Bid: 2063
05/04 07:19:57 FINE agents.DemandAgent|Day 17 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.2 Cmp ID: 944995436 Cmp Bid: 1
05/04 07:19:57 FINE agents.DemandAgent|Day 17 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.2 Cmp ID: 944995436 Cmp Bid: 1
05/04 07:19:57 FINE agents.DemandAgent|Day 17 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.2 Cmp ID: 944995436 Cmp Bid: 1
05/04 07:19:57 FINE agents.DemandAgent|Day 17 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.2 Cmp ID: 944995436 Cmp Bid: 2988
05/04 07:19:57 FINE agents.DemandAgent|Day 17 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.2 Cmp ID: 944995436 Cmp Bid: 2166
05/04 07:19:57 FINE agents.DemandAgent|Day 17 :Got AdNetBidMessage from adv1 : UCS Bid: 0.11466326669335702 Cmp ID: 944995436 Cmp Bid: 43
05/04 07:20:00 INFO sim.Simulation|***** START OF TIME 18 *****
05/04 07:20:00 INFO agents.DemandAgent|Day 18 : Auction pending campaign: CampaignImpl [id=944995436, reachImps=6250, dayStart=19, dayEnd=23, targetSegment=[OLD, FEMALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 07:20:00 FINE agents.DemandAgent|Day 18 :Reporting auction results...CampaignImpl [id=944995436, reachImps=6250, dayStart=19, dayEnd=23, targetSegment=[OLD, FEMALE], videoCoef=2.0, mobileCoef=1.5, budget=3.3327268844836766, advertiser=DummyAdnetwork]
05/04 07:20:00 INFO agents.DemandAgent|Day 18 :Notifying new campaign opportunity: CampaignImpl [id=1196293655, reachImps=3750, dayStart=20, dayEnd=22, targetSegment=[FEMALE, LOW_INCOME], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 07:20:11 INFO sim.Simulation|***** START OF TIME 18 COMPLETE *****
05/04 07:20:11 INFO sim.Simulation|***** START OF TIME 19 *****
05/04 07:20:11 INFO agents.DemandAgent|Day 19 : Auction pending campaign: CampaignImpl [id=1196293655, reachImps=3750, dayStart=20, dayEnd=22, targetSegment=[FEMALE, LOW_INCOME], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 07:20:11 INFO agents.DemandAgent|Day 19 : Campaign auction: Not allocated
05/04 07:20:11 FINE agents.DemandAgent|Day 19 :Reporting auction results...CampaignImpl [id=1196293655, reachImps=3750, dayStart=20, dayEnd=22, targetSegment=[FEMALE, LOW_INCOME], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=]
05/04 07:20:11 INFO agents.DemandAgent|Day 19 :Notifying new campaign opportunity: CampaignImpl [id=1869298995, reachImps=3750, dayStart=21, dayEnd=23, targetSegment=[FEMALE, LOW_INCOME], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 07:20:14 INFO sim.Simulation|***** START OF TIME 19 COMPLETE *****
05/04 07:20:14 FINE agents.DemandAgent|Day 19 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.2 Cmp ID: 1196293655 Cmp Bid: 2725
05/04 07:20:14 FINE agents.DemandAgent|Day 19 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.2 Cmp ID: 1196293655 Cmp Bid: 3169
05/04 07:20:14 FINE agents.DemandAgent|Day 19 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.2 Cmp ID: 1196293655 Cmp Bid: 1
05/04 07:20:14 FINE agents.DemandAgent|Day 19 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.2 Cmp ID: 1196293655 Cmp Bid: 1
05/04 07:20:14 FINE agents.DemandAgent|Day 19 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.2 Cmp ID: 1196293655 Cmp Bid: 1
05/04 07:20:14 FINE agents.DemandAgent|Day 19 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.2 Cmp ID: 1196293655 Cmp Bid: 2838
05/04 07:20:14 FINE agents.DemandAgent|Day 19 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.2 Cmp ID: 1196293655 Cmp Bid: 2800
05/04 07:20:14 FINE agents.DemandAgent|Day 19 :Got AdNetBidMessage from adv1 : UCS Bid: 0.1630171217140724 Cmp ID: 1196293655 Cmp Bid: 46
05/04 07:20:14 FINE agents.DemandAgent|Day 19 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.2 Cmp ID: 1869298995 Cmp Bid: 3050
05/04 07:20:14 FINE agents.DemandAgent|Day 19 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.2 Cmp ID: 1869298995 Cmp Bid: 3104
05/04 07:20:14 FINE agents.DemandAgent|Day 19 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.2 Cmp ID: 1869298995 Cmp Bid: 1
05/04 07:20:14 FINE agents.DemandAgent|Day 19 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.2 Cmp ID: 1869298995 Cmp Bid: 1
05/04 07:20:14 FINE agents.DemandAgent|Day 19 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.2 Cmp ID: 1869298995 Cmp Bid: 1
05/04 07:20:14 FINE agents.DemandAgent|Day 19 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.2 Cmp ID: 1869298995 Cmp Bid: 2741
05/04 07:20:14 FINE agents.DemandAgent|Day 19 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.2 Cmp ID: 1869298995 Cmp Bid: 2717
05/04 07:20:14 FINE agents.DemandAgent|Day 19 :Got AdNetBidMessage from adv1 : UCS Bid: 0.12139212290034114 Cmp ID: 1869298995 Cmp Bid: 46
05/04 07:20:20 INFO sim.Simulation|***** START OF TIME 20 *****
05/04 07:20:20 INFO agents.DemandAgent|Day 20 : Auction pending campaign: CampaignImpl [id=1869298995, reachImps=3750, dayStart=21, dayEnd=23, targetSegment=[FEMALE, LOW_INCOME], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 07:20:20 INFO agents.DemandAgent|Day 20 : Campaign auction: Not allocated
05/04 07:20:20 FINE agents.DemandAgent|Day 20 :Reporting auction results...CampaignImpl [id=1869298995, reachImps=3750, dayStart=21, dayEnd=23, targetSegment=[FEMALE, LOW_INCOME], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=]
05/04 07:20:20 INFO agents.DemandAgent|Day 20 :Notifying new campaign opportunity: CampaignImpl [id=1841688129, reachImps=12500, dayStart=22, dayEnd=26, targetSegment=[HIGH_INCOME, FEMALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 07:20:21 INFO sim.Simulation|***** START OF TIME 20 COMPLETE *****
