05/04 06:31:00 FINE sim.Admin|Log for simulation 7 started
05/04 06:32:30 INFO agents.DemandAgent|Day 9 : Auction pending campaign: CampaignImpl [id=2006936655, reachImps=12500, dayStart=10, dayEnd=12, targetSegment=[FEMALE, HIGH_INCOME], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:32:30 FINE agents.DemandAgent|Day 9 :Reporting auction results...CampaignImpl [id=2006936655, reachImps=12500, dayStart=10, dayEnd=12, targetSegment=[FEMALE, HIGH_INCOME], videoCoef=2.0, mobileCoef=1.5, budget=3.773532126062915, advertiser=DummyAdnetwork-2]
05/04 06:32:30 INFO agents.DemandAgent|Day 9 :Notifying new campaign opportunity: CampaignImpl [id=1524446485, reachImps=6250, dayStart=11, dayEnd=15, targetSegment=[YOUNG, HIGH_INCOME], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:32:30 INFO sim.Simulation|***** START OF TIME 9 COMPLETE *****
05/04 06:32:30 FINE agents.DemandAgent|Day 9 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.2 Cmp ID: 1524446485 Cmp Bid: 1
05/04 06:32:30 FINE agents.DemandAgent|Day 9 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.0 Cmp ID: 1524446485 Cmp Bid: 3034
05/04 06:32:30 FINE agents.DemandAgent|Day 9 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.2 Cmp ID: 1524446485 Cmp Bid: 2281
05/04 06:32:30 FINE agents.DemandAgent|Day 9 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.2 Cmp ID: 1524446485 Cmp Bid: 3262
05/04 06:32:30 FINE agents.DemandAgent|Day 9 :Got AdNetBidMessage from adv1 : UCS Bid: 0.19146020218685372 Cmp ID: 1524446485 Cmp Bid: 1
05/04 06:32:30 FINE agents.DemandAgent|Day 9 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.2 Cmp ID: 1524446485 Cmp Bid: 1
05/04 06:32:30 FINE agents.DemandAgent|Day 9 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.2 Cmp ID: 1524446485 Cmp Bid: 1
05/04 06:32:30 FINE agents.DemandAgent|Day 9 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.2 Cmp ID: 1524446485 Cmp Bid: 1
05/04 06:32:40 INFO sim.Simulation|***** START OF TIME 10 *****
05/04 06:32:40 INFO agents.DemandAgent|Day 10 : Auction pending campaign: CampaignImpl [id=1524446485, reachImps=6250, dayStart=11, dayEnd=15, targetSegment=[YOUNG, HIGH_INCOME], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:32:40 FINE agents.DemandAgent|Day 10 :Reporting auction results...CampaignImpl [id=1524446485, reachImps=6250, dayStart=11, dayEnd=15, targetSegment=[YOUNG, HIGH_INCOME], videoCoef=2.0, mobileCoef=1.5, budget=3034.0, advertiser=DummyAdnetwork-2]
05/04 06:32:40 INFO agents.DemandAgent|Day 10 :Notifying new campaign opportunity: CampaignImpl [id=99257748, reachImps=12500, dayStart=12, dayEnd=16, targetSegment=[YOUNG, FEMALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:32:40 INFO sim.Simulation|***** START OF TIME 10 COMPLETE *****
05/04 06:32:40 FINE agents.DemandAgent|Day 10 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.2 Cmp ID: 99257748 Cmp Bid: 1
05/04 06:32:40 FINE agents.DemandAgent|Day 10 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.0 Cmp ID: 99257748 Cmp Bid: 2384
05/04 06:32:40 FINE agents.DemandAgent|Day 10 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.2 Cmp ID: 99257748 Cmp Bid: 2190
05/04 06:32:40 FINE agents.DemandAgent|Day 10 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.2 Cmp ID: 99257748 Cmp Bid: 2052
05/04 06:32:40 FINE agents.DemandAgent|Day 10 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.2 Cmp ID: 99257748 Cmp Bid: 1
05/04 06:32:40 FINE agents.DemandAgent|Day 10 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.2 Cmp ID: 99257748 Cmp Bid: 1
05/04 06:32:40 FINE agents.DemandAgent|Day 10 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.2 Cmp ID: 99257748 Cmp Bid: 1
05/04 06:32:40 FINE agents.DemandAgent|Day 10 :Got AdNetBidMessage from adv1 : UCS Bid: 0.10897938411321059 Cmp ID: 99257748 Cmp Bid: 1
05/04 06:32:50 INFO sim.Simulation|***** START OF TIME 11 *****
05/04 06:32:50 INFO agents.DemandAgent|Day 11 : Auction pending campaign: CampaignImpl [id=99257748, reachImps=12500, dayStart=12, dayEnd=16, targetSegment=[YOUNG, FEMALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:32:50 FINE agents.DemandAgent|Day 11 :Reporting auction results...CampaignImpl [id=99257748, reachImps=12500, dayStart=12, dayEnd=16, targetSegment=[YOUNG, FEMALE], videoCoef=2.0, mobileCoef=1.5, budget=2.5733758466869725, advertiser=DummyAdnetwork-2]
05/04 06:32:50 INFO agents.DemandAgent|Day 11 :Notifying new campaign opportunity: CampaignImpl [id=446427670, reachImps=12500, dayStart=13, dayEnd=17, targetSegment=[YOUNG, MALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:32:50 INFO sim.Simulation|***** START OF TIME 11 COMPLETE *****
05/04 06:32:50 FINE agents.DemandAgent|Day 11 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.2 Cmp ID: 446427670 Cmp Bid: 1
05/04 06:32:50 FINE agents.DemandAgent|Day 11 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.0 Cmp ID: 446427670 Cmp Bid: 2757
05/04 06:32:50 FINE agents.DemandAgent|Day 11 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.2 Cmp ID: 446427670 Cmp Bid: 2648
05/04 06:32:50 FINE agents.DemandAgent|Day 11 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.2 Cmp ID: 446427670 Cmp Bid: 3255
05/04 06:32:50 FINE agents.DemandAgent|Day 11 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.2 Cmp ID: 446427670 Cmp Bid: 1
05/04 06:32:50 FINE agents.DemandAgent|Day 11 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.2 Cmp ID: 446427670 Cmp Bid: 1
05/04 06:32:50 FINE agents.DemandAgent|Day 11 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.2 Cmp ID: 446427670 Cmp Bid: 1
05/04 06:32:50 FINE agents.DemandAgent|Day 11 :Got AdNetBidMessage from adv1 : UCS Bid: 0.1658342666411633 Cmp ID: 446427670 Cmp Bid: 1
05/04 06:33:00 INFO sim.Simulation|***** START OF TIME 12 *****
05/04 06:33:00 INFO agents.DemandAgent|Day 12 : Auction pending campaign: CampaignImpl [id=446427670, reachImps=12500, dayStart=13, dayEnd=17, targetSegment=[YOUNG, MALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:33:00 FINE agents.DemandAgent|Day 12 :Reporting auction results...CampaignImpl [id=446427670, reachImps=12500, dayStart=13, dayEnd=17, targetSegment=[YOUNG, MALE], videoCoef=2.0, mobileCoef=1.5, budget=4.082036248034161, advertiser=DummyAdnetwork-2]
05/04 06:33:00 INFO agents.DemandAgent|Day 12 :Notifying new campaign opportunity: CampaignImpl [id=989923899, reachImps=12500, dayStart=14, dayEnd=16, targetSegment=[LOW_INCOME, YOUNG], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:33:00 INFO sim.Simulation|***** START OF TIME 12 COMPLETE *****
05/04 06:33:00 FINE agents.DemandAgent|Day 12 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.2 Cmp ID: 989923899 Cmp Bid: 1
05/04 06:33:00 FINE agents.DemandAgent|Day 12 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.0 Cmp ID: 989923899 Cmp Bid: 2664
05/04 06:33:00 FINE agents.DemandAgent|Day 12 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.2 Cmp ID: 989923899 Cmp Bid: 3235
05/04 06:33:00 FINE agents.DemandAgent|Day 12 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.2 Cmp ID: 989923899 Cmp Bid: 3179
05/04 06:33:00 FINE agents.DemandAgent|Day 12 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.2 Cmp ID: 989923899 Cmp Bid: 1
05/04 06:33:00 FINE agents.DemandAgent|Day 12 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.2 Cmp ID: 989923899 Cmp Bid: 1
05/04 06:33:00 FINE agents.DemandAgent|Day 12 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.2 Cmp ID: 989923899 Cmp Bid: 1
05/04 06:33:00 FINE agents.DemandAgent|Day 12 :Got AdNetBidMessage from adv1 : UCS Bid: 0.1422325199755524 Cmp ID: 989923899 Cmp Bid: 1
05/04 06:33:10 INFO sim.Simulation|***** START OF TIME 13 *****
05/04 06:33:10 INFO agents.DemandAgent|Day 13 : Auction pending campaign: CampaignImpl [id=989923899, reachImps=12500, dayStart=14, dayEnd=16, targetSegment=[LOW_INCOME, YOUNG], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:33:10 INFO demand.CampaignImpl|Campaign 2006936655 ended for advertiser DummyAdnetwork-2. Stats CampaignStats [tartgetedImps=0.0, otherImps=0.0, cost=0.0] Reach 12500 ERR 0.0 Budget 3.773532126062915 Revenue 0.0
05/04 06:33:10 FINE agents.DemandAgent|Day 13 :Reporting auction results...CampaignImpl [id=989923899, reachImps=12500, dayStart=14, dayEnd=16, targetSegment=[LOW_INCOME, YOUNG], videoCoef=2.0, mobileCoef=1.5, budget=3.9867260314901984, advertiser=DummyAdnetwork-2]
05/04 06:33:10 INFO agents.DemandAgent|Day 13 :Notifying new campaign opportunity: CampaignImpl [id=8961354, reachImps=3750, dayStart=15, dayEnd=17, targetSegment=[FEMALE, HIGH_INCOME], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:33:10 INFO sim.Simulation|***** START OF TIME 13 COMPLETE *****
05/04 06:33:10 FINE agents.DemandAgent|Day 13 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.2 Cmp ID: 8961354 Cmp Bid: 1
05/04 06:33:10 FINE agents.DemandAgent|Day 13 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.0 Cmp ID: 8961354 Cmp Bid: 2692
05/04 06:33:10 FINE agents.DemandAgent|Day 13 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.2 Cmp ID: 8961354 Cmp Bid: 2605
05/04 06:33:10 FINE agents.DemandAgent|Day 13 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.2 Cmp ID: 8961354 Cmp Bid: 2888
05/04 06:33:10 FINE agents.DemandAgent|Day 13 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.2 Cmp ID: 8961354 Cmp Bid: 1
05/04 06:33:10 FINE agents.DemandAgent|Day 13 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.2 Cmp ID: 8961354 Cmp Bid: 1
05/04 06:33:10 FINE agents.DemandAgent|Day 13 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.2 Cmp ID: 8961354 Cmp Bid: 1
05/04 06:33:10 FINE agents.DemandAgent|Day 13 :Got AdNetBidMessage from adv1 : UCS Bid: 0.10268102953302806 Cmp ID: 8961354 Cmp Bid: 1
05/04 06:33:20 INFO sim.Simulation|***** START OF TIME 14 *****
05/04 06:33:20 INFO agents.DemandAgent|Day 14 : Auction pending campaign: CampaignImpl [id=8961354, reachImps=3750, dayStart=15, dayEnd=17, targetSegment=[FEMALE, HIGH_INCOME], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:33:20 FINE agents.DemandAgent|Day 14 :Reporting auction results...CampaignImpl [id=8961354, reachImps=3750, dayStart=15, dayEnd=17, targetSegment=[FEMALE, HIGH_INCOME], videoCoef=2.0, mobileCoef=1.5, budget=2.9905682625069763, advertiser=DummyAdnetwork-4]
05/04 06:33:20 INFO agents.DemandAgent|Day 14 :Notifying new campaign opportunity: CampaignImpl [id=151049956, reachImps=3750, dayStart=16, dayEnd=20, targetSegment=[OLD, HIGH_INCOME], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:33:20 INFO sim.Simulation|***** START OF TIME 14 COMPLETE *****
05/04 06:33:20 FINE agents.DemandAgent|Day 14 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.2 Cmp ID: 151049956 Cmp Bid: 1
05/04 06:33:20 FINE agents.DemandAgent|Day 14 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.0 Cmp ID: 151049956 Cmp Bid: 2316
05/04 06:33:20 FINE agents.DemandAgent|Day 14 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.2 Cmp ID: 151049956 Cmp Bid: 2968
05/04 06:33:20 FINE agents.DemandAgent|Day 14 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.0 Cmp ID: 151049956 Cmp Bid: 3200
05/04 06:33:20 FINE agents.DemandAgent|Day 14 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.2 Cmp ID: 151049956 Cmp Bid: 1
05/04 06:33:20 FINE agents.DemandAgent|Day 14 :Got AdNetBidMessage from adv1 : UCS Bid: 0.1531549358772876 Cmp ID: 151049956 Cmp Bid: 1
05/04 06:33:20 FINE agents.DemandAgent|Day 14 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.2 Cmp ID: 151049956 Cmp Bid: 1
05/04 06:33:20 FINE agents.DemandAgent|Day 14 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.2 Cmp ID: 151049956 Cmp Bid: 1
05/04 06:33:30 INFO sim.Simulation|***** START OF TIME 15 *****
05/04 06:33:30 INFO agents.DemandAgent|Day 15 : Auction pending campaign: CampaignImpl [id=151049956, reachImps=3750, dayStart=16, dayEnd=20, targetSegment=[OLD, HIGH_INCOME], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:33:30 INFO agents.DemandAgent|Day 15 : Campaign auction: Not allocated
05/04 06:33:30 INFO demand.CampaignImpl|Campaign 1704363211 ended for advertiser DummyAdnetwork-3. Stats CampaignStats [tartgetedImps=12501.5, otherImps=0.0, cost=2870.0043097375346] Reach 12500 ERR 1.000081095356201 Budget 2.6750000000000003 Revenue 2.6752169300778377
05/04 06:33:30 FINE agents.DemandAgent|Day 15 :Reporting auction results...CampaignImpl [id=151049956, reachImps=3750, dayStart=16, dayEnd=20, targetSegment=[OLD, HIGH_INCOME], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=]
05/04 06:33:30 INFO agents.DemandAgent|Day 15 :Notifying new campaign opportunity: CampaignImpl [id=898122749, reachImps=3750, dayStart=17, dayEnd=26, targetSegment=[YOUNG, FEMALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:33:30 INFO sim.Simulation|***** START OF TIME 15 COMPLETE *****
05/04 06:33:30 FINE agents.DemandAgent|Day 15 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.2 Cmp ID: 898122749 Cmp Bid: 1
05/04 06:33:30 FINE agents.DemandAgent|Day 15 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.0 Cmp ID: 898122749 Cmp Bid: 3233
05/04 06:33:30 FINE agents.DemandAgent|Day 15 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.2 Cmp ID: 898122749 Cmp Bid: 2853
05/04 06:33:30 FINE agents.DemandAgent|Day 15 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.0 Cmp ID: 898122749 Cmp Bid: 2959
05/04 06:33:30 FINE agents.DemandAgent|Day 15 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.2 Cmp ID: 898122749 Cmp Bid: 1
05/04 06:33:30 FINE agents.DemandAgent|Day 15 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.2 Cmp ID: 898122749 Cmp Bid: 1
05/04 06:33:30 FINE agents.DemandAgent|Day 15 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.2 Cmp ID: 898122749 Cmp Bid: 1
05/04 06:33:30 FINE agents.DemandAgent|Day 15 :Got AdNetBidMessage from adv1 : UCS Bid: 0.16623811012983253 Cmp ID: 898122749 Cmp Bid: 1
05/04 06:33:40 INFO sim.Simulation|***** START OF TIME 16 *****
05/04 06:33:40 INFO agents.DemandAgent|Day 16 : Auction pending campaign: CampaignImpl [id=898122749, reachImps=3750, dayStart=17, dayEnd=26, targetSegment=[YOUNG, FEMALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:33:40 INFO demand.CampaignImpl|Campaign 1189104767 ended for advertiser DummyAdnetwork-2. Stats CampaignStats [tartgetedImps=6251.5, otherImps=0.0, cost=0.0015653460710690148] Reach 6250 ERR 1.000201007137223 Budget 2.15 Revenue 2.150432165345029
05/04 06:33:40 INFO demand.CampaignImpl|Campaign 1524446485 ended for advertiser DummyAdnetwork-2. Stats CampaignStats [tartgetedImps=6251.5, otherImps=0.0, cost=0.0021960043837549455] Reach 6250 ERR 1.000201007137223 Budget 3034.0 Revenue 3034.6098556543343
05/04 06:33:40 FINE agents.DemandAgent|Day 16 :Reporting auction results...CampaignImpl [id=898122749, reachImps=3750, dayStart=17, dayEnd=26, targetSegment=[YOUNG, FEMALE], videoCoef=2.0, mobileCoef=1.5, budget=3.045861278445927, advertiser=DummyAdnetwork-3]
05/04 06:33:40 INFO agents.DemandAgent|Day 16 :Notifying new campaign opportunity: CampaignImpl [id=1544662839, reachImps=6250, dayStart=18, dayEnd=20, targetSegment=[LOW_INCOME, MALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:33:40 INFO sim.Simulation|***** START OF TIME 16 COMPLETE *****
05/04 06:33:40 FINE agents.DemandAgent|Day 16 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.2 Cmp ID: 1544662839 Cmp Bid: 1
05/04 06:33:40 FINE agents.DemandAgent|Day 16 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.0 Cmp ID: 1544662839 Cmp Bid: 3055
05/04 06:33:40 FINE agents.DemandAgent|Day 16 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.0 Cmp ID: 1544662839 Cmp Bid: 2349
05/04 06:33:40 FINE agents.DemandAgent|Day 16 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.0 Cmp ID: 1544662839 Cmp Bid: 3161
05/04 06:33:40 FINE agents.DemandAgent|Day 16 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.2 Cmp ID: 1544662839 Cmp Bid: 1
05/04 06:33:40 FINE agents.DemandAgent|Day 16 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.2 Cmp ID: 1544662839 Cmp Bid: 1
05/04 06:33:40 FINE agents.DemandAgent|Day 16 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.2 Cmp ID: 1544662839 Cmp Bid: 1
05/04 06:33:40 FINE agents.DemandAgent|Day 16 :Got AdNetBidMessage from adv1 : UCS Bid: 0.1946140782107564 Cmp ID: 1544662839 Cmp Bid: 1
05/04 06:33:50 INFO sim.Simulation|***** START OF TIME 17 *****
05/04 06:33:50 INFO agents.DemandAgent|Day 17 : Auction pending campaign: CampaignImpl [id=1544662839, reachImps=6250, dayStart=18, dayEnd=20, targetSegment=[LOW_INCOME, MALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:33:50 INFO demand.CampaignImpl|Campaign 1127673496 ended for advertiser DummyAdnetwork-4. Stats CampaignStats [tartgetedImps=3750.5, otherImps=0.0, cost=2580.001151575829] Reach 3750 ERR 1.0000944217909102 Budget 2.571 Revenue 2.57124275842443
05/04 06:33:50 INFO demand.CampaignImpl|Campaign 99257748 ended for advertiser DummyAdnetwork-2. Stats CampaignStats [tartgetedImps=0.0, otherImps=0.0, cost=0.0] Reach 12500 ERR 0.0 Budget 2.5733758466869725 Revenue 0.0
05/04 06:33:50 INFO demand.CampaignImpl|Campaign 989923899 ended for advertiser DummyAdnetwork-2. Stats CampaignStats [tartgetedImps=12500.5, otherImps=0.0, cost=0.0021190145322801516] Reach 12500 ERR 1.0000011215004994 Budget 3.9867260314901984 Revenue 3.9867305026054334
05/04 06:33:50 FINE agents.DemandAgent|Day 17 :Reporting auction results...CampaignImpl [id=1544662839, reachImps=6250, dayStart=18, dayEnd=20, targetSegment=[LOW_INCOME, MALE], videoCoef=2.0, mobileCoef=1.5, budget=3055.0, advertiser=DummyAdnetwork-2]
05/04 06:33:50 INFO agents.DemandAgent|Day 17 :Notifying new campaign opportunity: CampaignImpl [id=647635255, reachImps=3750, dayStart=19, dayEnd=21, targetSegment=[HIGH_INCOME, MALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:33:50 INFO sim.Simulation|***** START OF TIME 17 COMPLETE *****
05/04 06:33:50 FINE agents.DemandAgent|Day 17 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.2 Cmp ID: 647635255 Cmp Bid: 1
05/04 06:33:50 FINE agents.DemandAgent|Day 17 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.0 Cmp ID: 647635255 Cmp Bid: 3282
05/04 06:33:50 FINE agents.DemandAgent|Day 17 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.0 Cmp ID: 647635255 Cmp Bid: 2871
05/04 06:33:50 FINE agents.DemandAgent|Day 17 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.0 Cmp ID: 647635255 Cmp Bid: 2634
05/04 06:33:50 FINE agents.DemandAgent|Day 17 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.2 Cmp ID: 647635255 Cmp Bid: 1
05/04 06:33:50 FINE agents.DemandAgent|Day 17 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.2 Cmp ID: 647635255 Cmp Bid: 1
05/04 06:33:50 FINE agents.DemandAgent|Day 17 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.2 Cmp ID: 647635255 Cmp Bid: 1
05/04 06:33:50 FINE agents.DemandAgent|Day 17 :Got AdNetBidMessage from adv1 : UCS Bid: 0.13832746162837828 Cmp ID: 647635255 Cmp Bid: 1
05/04 06:34:00 INFO sim.Simulation|***** START OF TIME 18 *****
05/04 06:34:00 INFO agents.DemandAgent|Day 18 : Auction pending campaign: CampaignImpl [id=647635255, reachImps=3750, dayStart=19, dayEnd=21, targetSegment=[HIGH_INCOME, MALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:34:00 INFO demand.CampaignImpl|Campaign 8961354 ended for advertiser DummyAdnetwork-4. Stats CampaignStats [tartgetedImps=3751.0, otherImps=0.0, cost=5.778229644452105E-4] Reach 3750 ERR 1.0002276462165414 Budget 2.9905682625069763 Revenue 2.9912490540572447
05/04 06:34:00 INFO demand.CampaignImpl|Campaign 33245828 ended for advertiser DummyAdnetwork-3. Stats CampaignStats [tartgetedImps=6251.0, otherImps=0.0, cost=34840.0] Reach 6250 ERR 1.0001210724824774 Budget 2103.0 Revenue 2103.25461543065
05/04 06:34:00 INFO demand.CampaignImpl|Campaign 446427670 ended for advertiser DummyAdnetwork-2. Stats CampaignStats [tartgetedImps=12501.0, otherImps=0.0, cost=0.003920405741422919] Reach 12500 ERR 1.0000411116958978 Budget 4.082036248034161 Revenue 4.082204067467034
05/04 06:34:00 FINE agents.DemandAgent|Day 18 :Reporting auction results...CampaignImpl [id=647635255, reachImps=3750, dayStart=19, dayEnd=21, targetSegment=[HIGH_INCOME, MALE], videoCoef=2.0, mobileCoef=1.5, budget=3.214289643216745, advertiser=DummyAdnetwork-4]
05/04 06:34:00 INFO agents.DemandAgent|Day 18 :Notifying new campaign opportunity: CampaignImpl [id=1898518061, reachImps=12500, dayStart=20, dayEnd=24, targetSegment=[LOW_INCOME, FEMALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:34:00 INFO sim.Simulation|***** START OF TIME 18 COMPLETE *****
05/04 06:34:00 FINE agents.DemandAgent|Day 18 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.2 Cmp ID: 1898518061 Cmp Bid: 1
05/04 06:34:00 FINE agents.DemandAgent|Day 18 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.0 Cmp ID: 1898518061 Cmp Bid: 2014
05/04 06:34:00 FINE agents.DemandAgent|Day 18 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.0 Cmp ID: 1898518061 Cmp Bid: 2282
05/04 06:34:00 FINE agents.DemandAgent|Day 18 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.0 Cmp ID: 1898518061 Cmp Bid: 2764
05/04 06:34:00 FINE agents.DemandAgent|Day 18 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.2 Cmp ID: 1898518061 Cmp Bid: 1
05/04 06:34:00 FINE agents.DemandAgent|Day 18 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.2 Cmp ID: 1898518061 Cmp Bid: 1
05/04 06:34:00 FINE agents.DemandAgent|Day 18 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.2 Cmp ID: 1898518061 Cmp Bid: 1
05/04 06:34:00 FINE agents.DemandAgent|Day 18 :Got AdNetBidMessage from adv1 : UCS Bid: 0.19162178942214278 Cmp ID: 1898518061 Cmp Bid: 1
05/04 06:34:10 INFO sim.Simulation|***** START OF TIME 19 *****
05/04 06:34:10 INFO agents.DemandAgent|Day 19 : Auction pending campaign: CampaignImpl [id=1898518061, reachImps=12500, dayStart=20, dayEnd=24, targetSegment=[LOW_INCOME, FEMALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:34:10 INFO demand.CampaignImpl|Campaign 600547325 ended for advertiser DummyAdnetwork-2. Stats CampaignStats [tartgetedImps=3753.0, otherImps=0.0, cost=0.001069983439727767] Reach 3750 ERR 1.0007598187470461 Budget 3.7504172195926313 Revenue 3.7532668569053222
05/04 06:34:10 FINE agents.DemandAgent|Day 19 :Reporting auction results...CampaignImpl [id=1898518061, reachImps=12500, dayStart=20, dayEnd=24, targetSegment=[LOW_INCOME, FEMALE], videoCoef=2.0, mobileCoef=1.5, budget=2.2069392216313686, advertiser=DummyAdnetwork-2]
05/04 06:34:10 INFO agents.DemandAgent|Day 19 :Notifying new campaign opportunity: CampaignImpl [id=590387933, reachImps=6250, dayStart=21, dayEnd=25, targetSegment=[OLD, HIGH_INCOME], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:34:10 INFO sim.Simulation|***** START OF TIME 19 COMPLETE *****
