05/04 06:15:00 FINE sim.Admin|Log for simulation 5 started
05/04 06:16:30 FINE agents.DemandAgent|Day 9 :Reporting auction results...CampaignImpl [id=104207118, reachImps=6250, dayStart=10, dayEnd=19, targetSegment=[HIGH_INCOME, FEMALE], videoCoef=2.0, mobileCoef=1.5, budget=3234.0, advertiser=DummyAdnetwork-6]
05/04 06:16:30 INFO agents.DemandAgent|Day 9 :Notifying new campaign opportunity: CampaignImpl [id=1637795207, reachImps=6250, dayStart=11, dayEnd=13, targetSegment=[OLD, LOW_INCOME], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:16:31 INFO sim.Simulation|***** START OF TIME 9 COMPLETE *****
05/04 06:16:31 FINE agents.DemandAgent|Day 9 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.2 Cmp ID: 1637795207 Cmp Bid: 1
05/04 06:16:31 FINE agents.DemandAgent|Day 9 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.2 Cmp ID: 1637795207 Cmp Bid: 1
05/04 06:16:31 FINE agents.DemandAgent|Day 9 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.2 Cmp ID: 1637795207 Cmp Bid: 1
05/04 06:16:31 FINE agents.DemandAgent|Day 9 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.2 Cmp ID: 1637795207 Cmp Bid: 1
05/04 06:16:31 FINE agents.DemandAgent|Day 9 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.2 Cmp ID: 1637795207 Cmp Bid: 1
05/04 06:16:31 FINE agents.DemandAgent|Day 9 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.0 Cmp ID: 1637795207 Cmp Bid: 2757
05/04 06:16:31 FINE agents.DemandAgent|Day 9 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.2 Cmp ID: 1637795207 Cmp Bid: 1
05/04 06:16:31 FINE agents.DemandAgent|Day 9 :Got AdNetBidMessage from adv1 : UCS Bid: 0.1346720737370799 Cmp ID: 1637795207 Cmp Bid: 1661
05/04 06:16:40 INFO sim.Simulation|***** START OF TIME 10 *****
05/04 06:16:40 INFO agents.DemandAgent|Day 10 : Auction pending campaign: CampaignImpl [id=1637795207, reachImps=6250, dayStart=11, dayEnd=13, targetSegment=[OLD, LOW_INCOME], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:16:40 INFO demand.CampaignImpl|Campaign 993778958 ended for advertiser adv1. Stats CampaignStats [tartgetedImps=0.0, otherImps=0.0, cost=0.0] Reach 12500 ERR 0.0 Budget 2.454 Revenue 0.0
05/04 06:16:40 INFO demand.CampaignImpl|Campaign 126575338 ended for advertiser adv1. Stats CampaignStats [tartgetedImps=0.0, otherImps=0.0, cost=0.0] Reach 6250 ERR 0.0 Budget 2.306 Revenue 0.0
05/04 06:16:40 FINE agents.DemandAgent|Day 10 :Reporting auction results...CampaignImpl [id=1637795207, reachImps=6250, dayStart=11, dayEnd=13, targetSegment=[OLD, LOW_INCOME], videoCoef=2.0, mobileCoef=1.5, budget=2757.0, advertiser=DummyAdnetwork-6]
05/04 06:16:40 INFO agents.DemandAgent|Day 10 :Notifying new campaign opportunity: CampaignImpl [id=999066322, reachImps=12500, dayStart=12, dayEnd=14, targetSegment=[MALE, OLD], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:16:40 INFO sim.Simulation|***** START OF TIME 10 COMPLETE *****
05/04 06:16:40 FINE agents.DemandAgent|Day 10 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.2 Cmp ID: 999066322 Cmp Bid: 1
05/04 06:16:40 FINE agents.DemandAgent|Day 10 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.2 Cmp ID: 999066322 Cmp Bid: 1
05/04 06:16:40 FINE agents.DemandAgent|Day 10 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.2 Cmp ID: 999066322 Cmp Bid: 1
05/04 06:16:40 FINE agents.DemandAgent|Day 10 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.2 Cmp ID: 999066322 Cmp Bid: 1
05/04 06:16:40 FINE agents.DemandAgent|Day 10 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.2 Cmp ID: 999066322 Cmp Bid: 1
05/04 06:16:40 FINE agents.DemandAgent|Day 10 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.0 Cmp ID: 999066322 Cmp Bid: 2213
05/04 06:16:40 FINE agents.DemandAgent|Day 10 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.2 Cmp ID: 999066322 Cmp Bid: 1
05/04 06:16:40 FINE agents.DemandAgent|Day 10 :Got AdNetBidMessage from adv1 : UCS Bid: 0.15041494570613329 Cmp ID: 999066322 Cmp Bid: 3367
05/04 06:16:50 INFO sim.Simulation|***** START OF TIME 11 *****
05/04 06:16:50 INFO agents.DemandAgent|Day 11 : Auction pending campaign: CampaignImpl [id=999066322, reachImps=12500, dayStart=12, dayEnd=14, targetSegment=[MALE, OLD], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:16:50 INFO demand.CampaignImpl|Campaign 839748284 ended for advertiser DummyAdnetwork-6. Stats CampaignStats [tartgetedImps=12500.5, otherImps=0.0, cost=0.003848373854853549] Reach 12500 ERR 1.0000011215004994 Budget 6.546356746188041 Revenue 6.546364087930401
05/04 06:16:50 FINE agents.DemandAgent|Day 11 :Reporting auction results...CampaignImpl [id=999066322, reachImps=12500, dayStart=12, dayEnd=14, targetSegment=[MALE, OLD], videoCoef=2.0, mobileCoef=1.5, budget=9.838227752010884, advertiser=DummyAdnetwork-6]
05/04 06:16:50 INFO agents.DemandAgent|Day 11 :Notifying new campaign opportunity: CampaignImpl [id=446427670, reachImps=6250, dayStart=13, dayEnd=15, targetSegment=[FEMALE, LOW_INCOME], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:16:50 INFO sim.Simulation|***** START OF TIME 11 COMPLETE *****
05/04 06:16:50 FINE agents.DemandAgent|Day 11 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.2 Cmp ID: 446427670 Cmp Bid: 1
05/04 06:16:50 FINE agents.DemandAgent|Day 11 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.2 Cmp ID: 446427670 Cmp Bid: 1
05/04 06:16:50 FINE agents.DemandAgent|Day 11 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.2 Cmp ID: 446427670 Cmp Bid: 1
05/04 06:16:50 FINE agents.DemandAgent|Day 11 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.2 Cmp ID: 446427670 Cmp Bid: 1
05/04 06:16:50 FINE agents.DemandAgent|Day 11 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.2 Cmp ID: 446427670 Cmp Bid: 1
05/04 06:16:50 FINE agents.DemandAgent|Day 11 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.0 Cmp ID: 446427670 Cmp Bid: 3117
05/04 06:16:50 FINE agents.DemandAgent|Day 11 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.2 Cmp ID: 446427670 Cmp Bid: 1
05/04 06:16:50 FINE agents.DemandAgent|Day 11 :Got AdNetBidMessage from adv1 : UCS Bid: 0.1466305648637225 Cmp ID: 446427670 Cmp Bid: 1655
05/04 06:17:00 INFO sim.Simulation|***** START OF TIME 12 *****
05/04 06:17:00 INFO agents.DemandAgent|Day 12 : Auction pending campaign: CampaignImpl [id=446427670, reachImps=6250, dayStart=13, dayEnd=15, targetSegment=[FEMALE, LOW_INCOME], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:17:00 FINE agents.DemandAgent|Day 12 :Reporting auction results...CampaignImpl [id=446427670, reachImps=6250, dayStart=13, dayEnd=15, targetSegment=[FEMALE, LOW_INCOME], videoCoef=2.0, mobileCoef=1.5, budget=3117.0, advertiser=DummyAdnetwork-6]
05/04 06:17:00 INFO agents.DemandAgent|Day 12 :Notifying new campaign opportunity: CampaignImpl [id=1698571886, reachImps=3750, dayStart=14, dayEnd=18, targetSegment=[MALE, OLD], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:17:00 INFO sim.Simulation|***** START OF TIME 12 COMPLETE *****
05/04 06:17:00 FINE agents.DemandAgent|Day 12 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.2 Cmp ID: 1698571886 Cmp Bid: 1
05/04 06:17:00 FINE agents.DemandAgent|Day 12 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.2 Cmp ID: 1698571886 Cmp Bid: 1
05/04 06:17:00 FINE agents.DemandAgent|Day 12 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.2 Cmp ID: 1698571886 Cmp Bid: 1
05/04 06:17:00 FINE agents.DemandAgent|Day 12 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.2 Cmp ID: 1698571886 Cmp Bid: 1
05/04 06:17:00 FINE agents.DemandAgent|Day 12 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.2 Cmp ID: 1698571886 Cmp Bid: 1
05/04 06:17:00 FINE agents.DemandAgent|Day 12 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.0 Cmp ID: 1698571886 Cmp Bid: 2491
05/04 06:17:00 FINE agents.DemandAgent|Day 12 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.2 Cmp ID: 1698571886 Cmp Bid: 1
05/04 06:17:00 FINE agents.DemandAgent|Day 12 :Got AdNetBidMessage from adv1 : UCS Bid: 0.18178920391827644 Cmp ID: 1698571886 Cmp Bid: 606
05/04 06:17:10 INFO sim.Simulation|***** START OF TIME 13 *****
05/04 06:17:10 INFO agents.DemandAgent|Day 13 : Auction pending campaign: CampaignImpl [id=1698571886, reachImps=3750, dayStart=14, dayEnd=18, targetSegment=[MALE, OLD], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:17:10 FINE agents.DemandAgent|Day 13 :Reporting auction results...CampaignImpl [id=1698571886, reachImps=3750, dayStart=14, dayEnd=18, targetSegment=[MALE, OLD], videoCoef=2.0, mobileCoef=1.5, budget=3.430589853617429, advertiser=DummyAdnetwork-6]
05/04 06:17:10 INFO agents.DemandAgent|Day 13 :Notifying new campaign opportunity: CampaignImpl [id=189572854, reachImps=3750, dayStart=15, dayEnd=24, targetSegment=[FEMALE, LOW_INCOME], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:17:10 INFO sim.Simulation|***** START OF TIME 13 COMPLETE *****
05/04 06:17:10 FINE agents.DemandAgent|Day 13 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.2 Cmp ID: 189572854 Cmp Bid: 1
05/04 06:17:10 FINE agents.DemandAgent|Day 13 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.2 Cmp ID: 189572854 Cmp Bid: 1
05/04 06:17:10 FINE agents.DemandAgent|Day 13 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.2 Cmp ID: 189572854 Cmp Bid: 1
05/04 06:17:10 FINE agents.DemandAgent|Day 13 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.2 Cmp ID: 189572854 Cmp Bid: 1
05/04 06:17:10 FINE agents.DemandAgent|Day 13 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.2 Cmp ID: 189572854 Cmp Bid: 1
05/04 06:17:10 FINE agents.DemandAgent|Day 13 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.0 Cmp ID: 189572854 Cmp Bid: 2498
05/04 06:17:10 FINE agents.DemandAgent|Day 13 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.2 Cmp ID: 189572854 Cmp Bid: 1
05/04 06:17:10 FINE agents.DemandAgent|Day 13 :Got AdNetBidMessage from adv1 : UCS Bid: 0.15575467904051848 Cmp ID: 189572854 Cmp Bid: 298
05/04 06:17:20 INFO sim.Simulation|***** START OF TIME 14 *****
05/04 06:17:20 INFO agents.DemandAgent|Day 14 : Auction pending campaign: CampaignImpl [id=189572854, reachImps=3750, dayStart=15, dayEnd=24, targetSegment=[FEMALE, LOW_INCOME], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:17:20 INFO demand.CampaignImpl|Campaign 1637795207 ended for advertiser DummyAdnetwork-6. Stats CampaignStats [tartgetedImps=6252.0, otherImps=0.0, cost=0.0014434028181679374] Reach 6250 ERR 1.000280915668682 Budget 2757.0 Revenue 2757.7744844985564
05/04 06:17:20 FINE agents.DemandAgent|Day 14 :Reporting auction results...CampaignImpl [id=189572854, reachImps=3750, dayStart=15, dayEnd=24, targetSegment=[FEMALE, LOW_INCOME], videoCoef=2.0, mobileCoef=1.5, budget=2498.0, advertiser=DummyAdnetwork-6]
05/04 06:17:20 INFO agents.DemandAgent|Day 14 :Notifying new campaign opportunity: CampaignImpl [id=1272134281, reachImps=12500, dayStart=16, dayEnd=18, targetSegment=[HIGH_INCOME, MALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:17:20 INFO sim.Simulation|***** START OF TIME 14 COMPLETE *****
05/04 06:17:20 FINE agents.DemandAgent|Day 14 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.2 Cmp ID: 1272134281 Cmp Bid: 1
05/04 06:17:20 FINE agents.DemandAgent|Day 14 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.2 Cmp ID: 1272134281 Cmp Bid: 1
05/04 06:17:20 FINE agents.DemandAgent|Day 14 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.2 Cmp ID: 1272134281 Cmp Bid: 1
05/04 06:17:20 FINE agents.DemandAgent|Day 14 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.2 Cmp ID: 1272134281 Cmp Bid: 1
05/04 06:17:20 FINE agents.DemandAgent|Day 14 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.2 Cmp ID: 1272134281 Cmp Bid: 1
05/04 06:17:20 FINE agents.DemandAgent|Day 14 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.0 Cmp ID: 1272134281 Cmp Bid: 2900
05/04 06:17:20 FINE agents.DemandAgent|Day 14 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.2 Cmp ID: 1272134281 Cmp Bid: 1
05/04 06:17:20 FINE agents.DemandAgent|Day 14 :Got AdNetBidMessage from adv1 : UCS Bid: 0.10031382928899524 Cmp ID: 1272134281 Cmp Bid: 3378
05/04 06:17:30 INFO sim.Simulation|***** START OF TIME 15 *****
05/04 06:17:30 INFO agents.DemandAgent|Day 15 : Auction pending campaign: CampaignImpl [id=1272134281, reachImps=12500, dayStart=16, dayEnd=18, targetSegment=[HIGH_INCOME, MALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:17:30 INFO demand.CampaignImpl|Campaign 999066322 ended for advertiser DummyAdnetwork-6. Stats CampaignStats [tartgetedImps=0.0, otherImps=0.0, cost=0.0] Reach 12500 ERR 0.0 Budget 9.838227752010884 Revenue 0.0
05/04 06:17:30 FINE agents.DemandAgent|Day 15 :Reporting auction results...CampaignImpl [id=1272134281, reachImps=12500, dayStart=16, dayEnd=18, targetSegment=[HIGH_INCOME, MALE], videoCoef=2.0, mobileCoef=1.5, budget=12.076226672338356, advertiser=DummyAdnetwork-6]
05/04 06:17:30 INFO agents.DemandAgent|Day 15 :Notifying new campaign opportunity: CampaignImpl [id=1365695259, reachImps=12500, dayStart=17, dayEnd=26, targetSegment=[OLD, LOW_INCOME], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:17:30 INFO sim.Simulation|***** START OF TIME 15 COMPLETE *****
05/04 06:17:30 FINE agents.DemandAgent|Day 15 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.2 Cmp ID: 1365695259 Cmp Bid: 1
05/04 06:17:30 FINE agents.DemandAgent|Day 15 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.2 Cmp ID: 1365695259 Cmp Bid: 1
05/04 06:17:30 FINE agents.DemandAgent|Day 15 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.2 Cmp ID: 1365695259 Cmp Bid: 1
05/04 06:17:30 FINE agents.DemandAgent|Day 15 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.2 Cmp ID: 1365695259 Cmp Bid: 1
05/04 06:17:30 FINE agents.DemandAgent|Day 15 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.2 Cmp ID: 1365695259 Cmp Bid: 1
05/04 06:17:30 FINE agents.DemandAgent|Day 15 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.0 Cmp ID: 1365695259 Cmp Bid: 2403
05/04 06:17:30 FINE agents.DemandAgent|Day 15 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.2 Cmp ID: 1365695259 Cmp Bid: 1
05/04 06:17:30 FINE agents.DemandAgent|Day 15 :Got AdNetBidMessage from adv1 : UCS Bid: 0.1325850991441358 Cmp ID: 1365695259 Cmp Bid: 997
05/04 06:17:40 INFO sim.Simulation|***** START OF TIME 16 *****
05/04 06:17:40 INFO agents.DemandAgent|Day 16 : Auction pending campaign: CampaignImpl [id=1365695259, reachImps=12500, dayStart=17, dayEnd=26, targetSegment=[OLD, LOW_INCOME], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:17:40 INFO agents.DemandAgent|Day 16 : Campaign auction: Not allocated
05/04 06:17:40 INFO demand.CampaignImpl|Campaign 229621610 ended for advertiser DummyAdnetwork-6. Stats CampaignStats [tartgetedImps=12501.0, otherImps=0.0, cost=0.0033521644243277166] Reach 12500 ERR 1.0000411116958978 Budget 2.971 Revenue 2.9711221428485124
05/04 06:17:40 INFO demand.CampaignImpl|Campaign 446427670 ended for advertiser DummyAdnetwork-6. Stats CampaignStats [tartgetedImps=6252.0, otherImps=0.0, cost=8.799149743026538E-4] Reach 6250 ERR 1.000280915668682 Budget 3117.0 Revenue 3117.875614139282
05/04 06:17:40 FINE agents.DemandAgent|Day 16 :Reporting auction results...CampaignImpl [id=1365695259, reachImps=12500, dayStart=17, dayEnd=26, targetSegment=[OLD, LOW_INCOME], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=]
05/04 06:17:40 INFO agents.DemandAgent|Day 16 :Notifying new campaign opportunity: CampaignImpl [id=473989804, reachImps=6250, dayStart=18, dayEnd=20, targetSegment=[MALE, OLD], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:17:40 INFO sim.Simulation|***** START OF TIME 16 COMPLETE *****
05/04 06:17:40 FINE agents.DemandAgent|Day 16 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.2 Cmp ID: 473989804 Cmp Bid: 1
05/04 06:17:40 FINE agents.DemandAgent|Day 16 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.2 Cmp ID: 473989804 Cmp Bid: 1
05/04 06:17:40 FINE agents.DemandAgent|Day 16 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.2 Cmp ID: 473989804 Cmp Bid: 1
05/04 06:17:40 FINE agents.DemandAgent|Day 16 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.2 Cmp ID: 473989804 Cmp Bid: 1
05/04 06:17:40 FINE agents.DemandAgent|Day 16 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.2 Cmp ID: 473989804 Cmp Bid: 1
05/04 06:17:40 FINE agents.DemandAgent|Day 16 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.0 Cmp ID: 473989804 Cmp Bid: 2170
05/04 06:17:40 FINE agents.DemandAgent|Day 16 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.2 Cmp ID: 473989804 Cmp Bid: 1
05/04 06:17:40 FINE agents.DemandAgent|Day 16 :Got AdNetBidMessage from adv1 : UCS Bid: 0.10203990146696956 Cmp ID: 473989804 Cmp Bid: 1683
05/04 06:17:50 INFO sim.Simulation|***** START OF TIME 17 *****
05/04 06:17:50 INFO agents.DemandAgent|Day 17 : Auction pending campaign: CampaignImpl [id=473989804, reachImps=6250, dayStart=18, dayEnd=20, targetSegment=[MALE, OLD], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:17:50 FINE agents.DemandAgent|Day 17 :Reporting auction results...CampaignImpl [id=473989804, reachImps=6250, dayStart=18, dayEnd=20, targetSegment=[MALE, OLD], videoCoef=2.0, mobileCoef=1.5, budget=2170.0, advertiser=DummyAdnetwork-6]
05/04 06:17:50 INFO agents.DemandAgent|Day 17 :Notifying new campaign opportunity: CampaignImpl [id=528576925, reachImps=6250, dayStart=19, dayEnd=23, targetSegment=[FEMALE, LOW_INCOME], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:17:50 INFO sim.Simulation|***** START OF TIME 17 COMPLETE *****
05/04 06:17:50 FINE agents.DemandAgent|Day 17 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.2 Cmp ID: 528576925 Cmp Bid: 1
05/04 06:17:50 FINE agents.DemandAgent|Day 17 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.2 Cmp ID: 528576925 Cmp Bid: 1
05/04 06:17:50 FINE agents.DemandAgent|Day 17 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.2 Cmp ID: 528576925 Cmp Bid: 1
05/04 06:17:50 FINE agents.DemandAgent|Day 17 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.2 Cmp ID: 528576925 Cmp Bid: 1
05/04 06:17:50 FINE agents.DemandAgent|Day 17 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.2 Cmp ID: 528576925 Cmp Bid: 1
05/04 06:17:50 FINE agents.DemandAgent|Day 17 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.0 Cmp ID: 528576925 Cmp Bid: 2108
05/04 06:17:50 FINE agents.DemandAgent|Day 17 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.2 Cmp ID: 528576925 Cmp Bid: 1
05/04 06:17:50 FINE agents.DemandAgent|Day 17 :Got AdNetBidMessage from adv1 : UCS Bid: 0.10537954185269556 Cmp ID: 528576925 Cmp Bid: 993
05/04 06:18:00 INFO sim.Simulation|***** START OF TIME 18 *****
05/04 06:18:00 INFO agents.DemandAgent|Day 18 : Auction pending campaign: CampaignImpl [id=528576925, reachImps=6250, dayStart=19, dayEnd=23, targetSegment=[FEMALE, LOW_INCOME], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:18:00 FINE agents.DemandAgent|Day 18 :Reporting auction results...CampaignImpl [id=528576925, reachImps=6250, dayStart=19, dayEnd=23, targetSegment=[FEMALE, LOW_INCOME], videoCoef=2.0, mobileCoef=1.5, budget=2108.0, advertiser=DummyAdnetwork-6]
05/04 06:18:00 INFO agents.DemandAgent|Day 18 :Notifying new campaign opportunity: CampaignImpl [id=429653959, reachImps=6250, dayStart=20, dayEnd=29, targetSegment=[HIGH_INCOME, FEMALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:18:00 INFO sim.Simulation|***** START OF TIME 18 COMPLETE *****
05/04 06:18:00 FINE agents.DemandAgent|Day 18 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.2 Cmp ID: 429653959 Cmp Bid: 1
05/04 06:18:00 FINE agents.DemandAgent|Day 18 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.2 Cmp ID: 429653959 Cmp Bid: 1
05/04 06:18:00 FINE agents.DemandAgent|Day 18 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.2 Cmp ID: 429653959 Cmp Bid: 1
05/04 06:18:00 FINE agents.DemandAgent|Day 18 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.2 Cmp ID: 429653959 Cmp Bid: 1
05/04 06:18:00 FINE agents.DemandAgent|Day 18 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.2 Cmp ID: 429653959 Cmp Bid: 1
05/04 06:18:00 FINE agents.DemandAgent|Day 18 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.0 Cmp ID: 429653959 Cmp Bid: 2260
05/04 06:18:00 FINE agents.DemandAgent|Day 18 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.2 Cmp ID: 429653959 Cmp Bid: 1
05/04 06:18:00 FINE agents.DemandAgent|Day 18 :Got AdNetBidMessage from adv1 : UCS Bid: 0.13928046714328746 Cmp ID: 429653959 Cmp Bid: 497
05/04 06:18:10 INFO sim.Simulation|***** START OF TIME 19 *****
05/04 06:18:10 INFO agents.DemandAgent|Day 19 : Auction pending campaign: CampaignImpl [id=429653959, reachImps=6250, dayStart=20, dayEnd=29, targetSegment=[HIGH_INCOME, FEMALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:18:10 INFO demand.CampaignImpl|Campaign 1698571886 ended for advertiser DummyAdnetwork-6. Stats CampaignStats [tartgetedImps=0.0, otherImps=0.0, cost=0.0] Reach 3750 ERR 0.0 Budget 3.430589853617429 Revenue 0.0
05/04 06:18:10 INFO demand.CampaignImpl|Campaign 1272134281 ended for advertiser DummyAdnetwork-6. Stats CampaignStats [tartgetedImps=12500.5, otherImps=0.0, cost=0.001722925061495219] Reach 12500 ERR 1.0000011215004994 Budget 12.076226672338356 Revenue 12.076240215832598
05/04 06:18:10 FINE agents.DemandAgent|Day 19 :Reporting auction results...CampaignImpl [id=429653959, reachImps=6250, dayStart=20, dayEnd=29, targetSegment=[HIGH_INCOME, FEMALE], videoCoef=2.0, mobileCoef=1.5, budget=2260.0, advertiser=DummyAdnetwork-6]
05/04 06:18:10 INFO agents.DemandAgent|Day 19 :Notifying new campaign opportunity: CampaignImpl [id=1083871711, reachImps=3750, dayStart=21, dayEnd=25, targetSegment=[FEMALE, LOW_INCOME], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:18:10 INFO sim.Simulation|***** START OF TIME 19 COMPLETE *****
05/04 06:18:10 FINE agents.DemandAgent|Day 19 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.2 Cmp ID: 1083871711 Cmp Bid: 1
05/04 06:18:10 FINE agents.DemandAgent|Day 19 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.2 Cmp ID: 1083871711 Cmp Bid: 1
05/04 06:18:10 FINE agents.DemandAgent|Day 19 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.2 Cmp ID: 1083871711 Cmp Bid: 1
05/04 06:18:10 FINE agents.DemandAgent|Day 19 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.2 Cmp ID: 1083871711 Cmp Bid: 1
05/04 06:18:10 FINE agents.DemandAgent|Day 19 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.2 Cmp ID: 1083871711 Cmp Bid: 1
