05/04 06:40:00 FINE sim.Admin|Log for simulation 8 started
05/04 06:41:30 INFO agents.DemandAgent|Day 9 : Auction pending campaign: CampaignImpl [id=189236502, reachImps=6250, dayStart=10, dayEnd=12, targetSegment=[YOUNG, FEMALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:41:30 FINE agents.DemandAgent|Day 9 :Reporting auction results...CampaignImpl [id=189236502, reachImps=6250, dayStart=10, dayEnd=12, targetSegment=[YOUNG, FEMALE], videoCoef=2.0, mobileCoef=1.5, budget=3053.0, advertiser=DummyAdnetwork-7]
05/04 06:41:30 INFO agents.DemandAgent|Day 9 :Notifying new campaign opportunity: CampaignImpl [id=1223047659, reachImps=6250, dayStart=11, dayEnd=20, targetSegment=[YOUNG, MALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:41:30 INFO sim.Simulation|***** START OF TIME 9 COMPLETE *****
05/04 06:41:30 FINE agents.DemandAgent|Day 9 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.2 Cmp ID: 1223047659 Cmp Bid: 2400
05/04 06:41:30 FINE agents.DemandAgent|Day 9 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.2 Cmp ID: 1223047659 Cmp Bid: 1
05/04 06:41:30 FINE agents.DemandAgent|Day 9 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.2 Cmp ID: 1223047659 Cmp Bid: 3038
05/04 06:41:30 FINE agents.DemandAgent|Day 9 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.2 Cmp ID: 1223047659 Cmp Bid: 1
05/04 06:41:30 FINE agents.DemandAgent|Day 9 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.2 Cmp ID: 1223047659 Cmp Bid: 1
05/04 06:41:30 FINE agents.DemandAgent|Day 9 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.2 Cmp ID: 1223047659 Cmp Bid: 2340
05/04 06:41:30 FINE agents.DemandAgent|Day 9 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.0 Cmp ID: 1223047659 Cmp Bid: 2961
05/04 06:41:30 FINE agents.DemandAgent|Day 9 :Got AdNetBidMessage from adv1 : UCS Bid: 0.12519718669066088 Cmp ID: 1223047659 Cmp Bid: 24
05/04 06:41:40 INFO sim.Simulation|***** START OF TIME 10 *****
05/04 06:41:40 INFO agents.DemandAgent|Day 10 : Auction pending campaign: CampaignImpl [id=1223047659, reachImps=6250, dayStart=11, dayEnd=20, targetSegment=[YOUNG, MALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:41:40 INFO demand.CampaignImpl|Campaign 1587861567 ended for advertiser DummyAdnetwork-7. Stats CampaignStats [tartgetedImps=418.0, otherImps=0.0, cost=2420.0] Reach 6250 ERR 0.013816267188367445 Budget 2.415 Revenue 0.03336628525990738
05/04 06:41:40 FINE agents.DemandAgent|Day 10 :Reporting auction results...CampaignImpl [id=1223047659, reachImps=6250, dayStart=11, dayEnd=20, targetSegment=[YOUNG, MALE], videoCoef=2.0, mobileCoef=1.5, budget=2.9631187963226426, advertiser=DummyAdnetwork-6]
05/04 06:41:40 INFO agents.DemandAgent|Day 10 :Notifying new campaign opportunity: CampaignImpl [id=1723207072, reachImps=12500, dayStart=12, dayEnd=14, targetSegment=[YOUNG, MALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:41:40 INFO sim.Simulation|***** START OF TIME 10 COMPLETE *****
05/04 06:41:40 FINE agents.DemandAgent|Day 10 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.2 Cmp ID: 1723207072 Cmp Bid: 2156
05/04 06:41:40 FINE agents.DemandAgent|Day 10 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.2 Cmp ID: 1723207072 Cmp Bid: 1
05/04 06:41:40 FINE agents.DemandAgent|Day 10 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.2 Cmp ID: 1723207072 Cmp Bid: 2121
05/04 06:41:40 FINE agents.DemandAgent|Day 10 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.2 Cmp ID: 1723207072 Cmp Bid: 1
05/04 06:41:40 FINE agents.DemandAgent|Day 10 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.2 Cmp ID: 1723207072 Cmp Bid: 1
05/04 06:41:40 FINE agents.DemandAgent|Day 10 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.0 Cmp ID: 1723207072 Cmp Bid: 2214
05/04 06:41:40 FINE agents.DemandAgent|Day 10 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.0 Cmp ID: 1723207072 Cmp Bid: 3230
05/04 06:41:40 FINE agents.DemandAgent|Day 10 :Got AdNetBidMessage from adv1 : UCS Bid: 0.11983417610896571 Cmp ID: 1723207072 Cmp Bid: 161
05/04 06:41:50 INFO sim.Simulation|***** START OF TIME 11 *****
05/04 06:41:50 INFO agents.DemandAgent|Day 11 : Auction pending campaign: CampaignImpl [id=1723207072, reachImps=12500, dayStart=12, dayEnd=14, targetSegment=[YOUNG, MALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:41:50 INFO demand.CampaignImpl|Campaign 83873135 ended for advertiser DummyAdnetwork-6. Stats CampaignStats [tartgetedImps=3750.5, otherImps=0.0, cost=0.001406349416721949] Reach 3750 ERR 1.0000944217909102 Budget 2939.0 Revenue 2939.2775056434853
05/04 06:41:50 INFO demand.CampaignImpl|Campaign 1172785819 ended for advertiser DummyAdnetwork-6. Stats CampaignStats [tartgetedImps=6253.0, otherImps=0.0, cost=0.001009245529189608] Reach 6250 ERR 1.000440654395928 Budget 2.762975682758128 Revenue 2.764193200138578
05/04 06:41:50 FINE agents.DemandAgent|Day 11 :Reporting auction results...CampaignImpl [id=1723207072, reachImps=12500, dayStart=12, dayEnd=14, targetSegment=[YOUNG, MALE], videoCoef=2.0, mobileCoef=1.5, budget=2.7486298975979064, advertiser=DummyAdnetwork-6]
05/04 06:41:50 INFO agents.DemandAgent|Day 11 :Notifying new campaign opportunity: CampaignImpl [id=712689217, reachImps=12500, dayStart=13, dayEnd=17, targetSegment=[HIGH_INCOME, YOUNG], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:41:50 INFO sim.Simulation|***** START OF TIME 11 COMPLETE *****
05/04 06:41:50 FINE agents.DemandAgent|Day 11 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.2 Cmp ID: 712689217 Cmp Bid: 2124
05/04 06:41:50 FINE agents.DemandAgent|Day 11 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.2 Cmp ID: 712689217 Cmp Bid: 1
05/04 06:41:50 FINE agents.DemandAgent|Day 11 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.2 Cmp ID: 712689217 Cmp Bid: 3095
05/04 06:41:50 FINE agents.DemandAgent|Day 11 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.2 Cmp ID: 712689217 Cmp Bid: 1
05/04 06:41:50 FINE agents.DemandAgent|Day 11 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.2 Cmp ID: 712689217 Cmp Bid: 1
05/04 06:41:50 FINE agents.DemandAgent|Day 11 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.0 Cmp ID: 712689217 Cmp Bid: 2941
05/04 06:41:50 FINE agents.DemandAgent|Day 11 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.0 Cmp ID: 712689217 Cmp Bid: 2653
05/04 06:41:50 FINE agents.DemandAgent|Day 11 :Got AdNetBidMessage from adv1 : UCS Bid: 0.16791944358421135 Cmp ID: 712689217 Cmp Bid: 103
05/04 06:42:00 INFO sim.Simulation|***** START OF TIME 12 *****
05/04 06:42:00 INFO agents.DemandAgent|Day 12 : Auction pending campaign: CampaignImpl [id=712689217, reachImps=12500, dayStart=13, dayEnd=17, targetSegment=[HIGH_INCOME, YOUNG], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:42:00 INFO demand.CampaignImpl|Campaign 1587653780 ended for advertiser DummyAdnetwork-7. Stats CampaignStats [tartgetedImps=3750.5, otherImps=0.0, cost=0.0013631402603267893] Reach 3750 ERR 1.0000944217909102 Budget 2.316 Revenue 2.316218680867748
05/04 06:42:00 FINE agents.DemandAgent|Day 12 :Reporting auction results...CampaignImpl [id=712689217, reachImps=12500, dayStart=13, dayEnd=17, targetSegment=[HIGH_INCOME, YOUNG], videoCoef=2.0, mobileCoef=1.5, budget=2.308501046938323, advertiser=DummyAdnetwork]
05/04 06:42:00 INFO agents.DemandAgent|Day 12 :Notifying new campaign opportunity: CampaignImpl [id=704069077, reachImps=3750, dayStart=14, dayEnd=18, targetSegment=[FEMALE, LOW_INCOME], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:42:00 INFO sim.Simulation|***** START OF TIME 12 COMPLETE *****
05/04 06:42:00 FINE agents.DemandAgent|Day 12 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.0 Cmp ID: 704069077 Cmp Bid: 2585
05/04 06:42:00 FINE agents.DemandAgent|Day 12 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.2 Cmp ID: 704069077 Cmp Bid: 1
05/04 06:42:00 FINE agents.DemandAgent|Day 12 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.2 Cmp ID: 704069077 Cmp Bid: 3054
05/04 06:42:00 FINE agents.DemandAgent|Day 12 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.2 Cmp ID: 704069077 Cmp Bid: 1
05/04 06:42:00 FINE agents.DemandAgent|Day 12 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.2 Cmp ID: 704069077 Cmp Bid: 1
05/04 06:42:00 FINE agents.DemandAgent|Day 12 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.0 Cmp ID: 704069077 Cmp Bid: 2475
05/04 06:42:00 FINE agents.DemandAgent|Day 12 :Got AdNetBidMessage from adv1 : UCS Bid: 0.19275232628293662 Cmp ID: 704069077 Cmp Bid: 27
05/04 06:42:00 FINE agents.DemandAgent|Day 12 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.0 Cmp ID: 704069077 Cmp Bid: 2346
05/04 06:42:10 INFO sim.Simulation|***** START OF TIME 13 *****
05/04 06:42:10 INFO agents.DemandAgent|Day 13 : Auction pending campaign: CampaignImpl [id=704069077, reachImps=3750, dayStart=14, dayEnd=18, targetSegment=[FEMALE, LOW_INCOME], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:42:10 INFO demand.CampaignImpl|Campaign 189236502 ended for advertiser DummyAdnetwork-7. Stats CampaignStats [tartgetedImps=6250.5, otherImps=0.0, cost=0.0018377073247895306] Reach 6250 ERR 1.0000411116958978 Budget 3053.0 Revenue 3053.125514007576
05/04 06:42:10 FINE agents.DemandAgent|Day 13 :Reporting auction results...CampaignImpl [id=704069077, reachImps=3750, dayStart=14, dayEnd=18, targetSegment=[FEMALE, LOW_INCOME], videoCoef=2.0, mobileCoef=1.5, budget=3.0743691204107355, advertiser=DummyAdnetwork-6]
05/04 06:42:10 INFO agents.DemandAgent|Day 13 :Notifying new campaign opportunity: CampaignImpl [id=1748880723, reachImps=3750, dayStart=15, dayEnd=24, targetSegment=[HIGH_INCOME, OLD], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:42:10 INFO sim.Simulation|***** START OF TIME 13 COMPLETE *****
05/04 06:42:10 FINE agents.DemandAgent|Day 13 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.0 Cmp ID: 1748880723 Cmp Bid: 2931
05/04 06:42:10 FINE agents.DemandAgent|Day 13 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.2 Cmp ID: 1748880723 Cmp Bid: 1
05/04 06:42:10 FINE agents.DemandAgent|Day 13 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.2 Cmp ID: 1748880723 Cmp Bid: 3216
05/04 06:42:10 FINE agents.DemandAgent|Day 13 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.2 Cmp ID: 1748880723 Cmp Bid: 1
05/04 06:42:10 FINE agents.DemandAgent|Day 13 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.2 Cmp ID: 1748880723 Cmp Bid: 1
05/04 06:42:10 FINE agents.DemandAgent|Day 13 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.0 Cmp ID: 1748880723 Cmp Bid: 2658
05/04 06:42:10 FINE agents.DemandAgent|Day 13 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.0 Cmp ID: 1748880723 Cmp Bid: 2668
05/04 06:42:10 FINE agents.DemandAgent|Day 13 :Got AdNetBidMessage from adv1 : UCS Bid: 0.11373839318211795 Cmp ID: 1748880723 Cmp Bid: 13
05/04 06:42:20 INFO sim.Simulation|***** START OF TIME 14 *****
05/04 06:42:20 INFO agents.DemandAgent|Day 14 : Auction pending campaign: CampaignImpl [id=1748880723, reachImps=3750, dayStart=15, dayEnd=24, targetSegment=[HIGH_INCOME, OLD], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:42:20 FINE agents.DemandAgent|Day 14 :Reporting auction results...CampaignImpl [id=1748880723, reachImps=3750, dayStart=15, dayEnd=24, targetSegment=[HIGH_INCOME, OLD], videoCoef=2.0, mobileCoef=1.5, budget=2.9481528818798592, advertiser=DummyAdnetwork-6]
05/04 06:42:20 INFO agents.DemandAgent|Day 14 :Notifying new campaign opportunity: CampaignImpl [id=791476506, reachImps=12500, dayStart=16, dayEnd=20, targetSegment=[OLD, LOW_INCOME], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:42:20 INFO sim.Simulation|***** START OF TIME 14 COMPLETE *****
05/04 06:42:20 FINE agents.DemandAgent|Day 14 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.0 Cmp ID: 791476506 Cmp Bid: 2124
05/04 06:42:20 FINE agents.DemandAgent|Day 14 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.2 Cmp ID: 791476506 Cmp Bid: 1
05/04 06:42:20 FINE agents.DemandAgent|Day 14 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.2 Cmp ID: 791476506 Cmp Bid: 2541
05/04 06:42:20 FINE agents.DemandAgent|Day 14 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.2 Cmp ID: 791476506 Cmp Bid: 1
05/04 06:42:20 FINE agents.DemandAgent|Day 14 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.2 Cmp ID: 791476506 Cmp Bid: 1
05/04 06:42:20 FINE agents.DemandAgent|Day 14 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.0 Cmp ID: 791476506 Cmp Bid: 2991
05/04 06:42:20 FINE agents.DemandAgent|Day 14 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.0 Cmp ID: 791476506 Cmp Bid: 2683
05/04 06:42:20 FINE agents.DemandAgent|Day 14 :Got AdNetBidMessage from adv1 : UCS Bid: 0.1272963608550015 Cmp ID: 791476506 Cmp Bid: 94
05/04 06:42:30 INFO sim.Simulation|***** START OF TIME 15 *****
05/04 06:42:30 INFO agents.DemandAgent|Day 15 : Auction pending campaign: CampaignImpl [id=791476506, reachImps=12500, dayStart=16, dayEnd=20, targetSegment=[OLD, LOW_INCOME], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:42:30 INFO demand.CampaignImpl|Campaign 1723207072 ended for advertiser DummyAdnetwork-6. Stats CampaignStats [tartgetedImps=12501.0, otherImps=0.0, cost=0.003996925489690243] Reach 12500 ERR 1.0000411116958978 Budget 2.7486298975979064 Revenue 2.7487428984343922
05/04 06:42:30 FINE agents.DemandAgent|Day 15 :Reporting auction results...CampaignImpl [id=791476506, reachImps=12500, dayStart=16, dayEnd=20, targetSegment=[OLD, LOW_INCOME], videoCoef=2.0, mobileCoef=1.5, budget=2.327126006935943, advertiser=DummyAdnetwork]
05/04 06:42:30 INFO agents.DemandAgent|Day 15 :Notifying new campaign opportunity: CampaignImpl [id=2097343665, reachImps=6250, dayStart=17, dayEnd=26, targetSegment=[OLD, FEMALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:42:30 INFO sim.Simulation|***** START OF TIME 15 COMPLETE *****
05/04 06:42:30 FINE agents.DemandAgent|Day 15 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.0 Cmp ID: 2097343665 Cmp Bid: 2025
05/04 06:42:30 FINE agents.DemandAgent|Day 15 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.2 Cmp ID: 2097343665 Cmp Bid: 1
05/04 06:42:30 FINE agents.DemandAgent|Day 15 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.2 Cmp ID: 2097343665 Cmp Bid: 2793
05/04 06:42:30 FINE agents.DemandAgent|Day 15 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.2 Cmp ID: 2097343665 Cmp Bid: 1
05/04 06:42:30 FINE agents.DemandAgent|Day 15 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.2 Cmp ID: 2097343665 Cmp Bid: 1
05/04 06:42:30 FINE agents.DemandAgent|Day 15 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.0 Cmp ID: 2097343665 Cmp Bid: 2489
05/04 06:42:30 FINE agents.DemandAgent|Day 15 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.0 Cmp ID: 2097343665 Cmp Bid: 2488
05/04 06:42:30 FINE agents.DemandAgent|Day 15 :Got AdNetBidMessage from adv1 : UCS Bid: 0.12800525305626811 Cmp ID: 2097343665 Cmp Bid: 21
05/04 06:42:40 INFO sim.Simulation|***** START OF TIME 16 *****
05/04 06:42:40 INFO agents.DemandAgent|Day 16 : Auction pending campaign: CampaignImpl [id=2097343665, reachImps=6250, dayStart=17, dayEnd=26, targetSegment=[OLD, FEMALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:42:40 FINE agents.DemandAgent|Day 16 :Reporting auction results...CampaignImpl [id=2097343665, reachImps=6250, dayStart=17, dayEnd=26, targetSegment=[OLD, FEMALE], videoCoef=2.0, mobileCoef=1.5, budget=2.5791528092994898, advertiser=DummyAdnetwork-6]
05/04 06:42:40 INFO agents.DemandAgent|Day 16 :Notifying new campaign opportunity: CampaignImpl [id=2063071340, reachImps=12500, dayStart=18, dayEnd=22, targetSegment=[FEMALE, LOW_INCOME], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:42:40 INFO sim.Simulation|***** START OF TIME 16 COMPLETE *****
05/04 06:42:40 FINE agents.DemandAgent|Day 16 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.0 Cmp ID: 2063071340 Cmp Bid: 2046
05/04 06:42:40 FINE agents.DemandAgent|Day 16 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.2 Cmp ID: 2063071340 Cmp Bid: 1
05/04 06:42:40 FINE agents.DemandAgent|Day 16 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.2 Cmp ID: 2063071340 Cmp Bid: 2487
05/04 06:42:40 FINE agents.DemandAgent|Day 16 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.2 Cmp ID: 2063071340 Cmp Bid: 1
05/04 06:42:40 FINE agents.DemandAgent|Day 16 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.2 Cmp ID: 2063071340 Cmp Bid: 1
05/04 06:42:40 FINE agents.DemandAgent|Day 16 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.0 Cmp ID: 2063071340 Cmp Bid: 2030
05/04 06:42:40 FINE agents.DemandAgent|Day 16 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.0 Cmp ID: 2063071340 Cmp Bid: 2828
05/04 06:42:40 FINE agents.DemandAgent|Day 16 :Got AdNetBidMessage from adv1 : UCS Bid: 0.1055091462237904 Cmp ID: 2063071340 Cmp Bid: 93
05/04 06:42:50 INFO sim.Simulation|***** START OF TIME 17 *****
05/04 06:42:50 INFO agents.DemandAgent|Day 17 : Auction pending campaign: CampaignImpl [id=2063071340, reachImps=12500, dayStart=18, dayEnd=22, targetSegment=[FEMALE, LOW_INCOME], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:42:50 FINE agents.DemandAgent|Day 17 :Reporting auction results...CampaignImpl [id=2063071340, reachImps=12500, dayStart=18, dayEnd=22, targetSegment=[FEMALE, LOW_INCOME], videoCoef=2.0, mobileCoef=1.5, budget=2828.0, advertiser=DummyAdnetwork-7]
05/04 06:42:50 INFO agents.DemandAgent|Day 17 :Notifying new campaign opportunity: CampaignImpl [id=943700057, reachImps=3750, dayStart=19, dayEnd=21, targetSegment=[LOW_INCOME, MALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:42:50 INFO sim.Simulation|***** START OF TIME 17 COMPLETE *****
05/04 06:42:50 FINE agents.DemandAgent|Day 17 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.0 Cmp ID: 943700057 Cmp Bid: 2245
05/04 06:42:50 FINE agents.DemandAgent|Day 17 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.2 Cmp ID: 943700057 Cmp Bid: 1
05/04 06:42:50 FINE agents.DemandAgent|Day 17 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.2 Cmp ID: 943700057 Cmp Bid: 2824
05/04 06:42:50 FINE agents.DemandAgent|Day 17 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.2 Cmp ID: 943700057 Cmp Bid: 1
05/04 06:42:50 FINE agents.DemandAgent|Day 17 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.2 Cmp ID: 943700057 Cmp Bid: 1
05/04 06:42:50 FINE agents.DemandAgent|Day 17 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.0 Cmp ID: 943700057 Cmp Bid: 2756
05/04 06:42:50 FINE agents.DemandAgent|Day 17 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.0 Cmp ID: 943700057 Cmp Bid: 2164
05/04 06:42:50 FINE agents.DemandAgent|Day 17 :Got AdNetBidMessage from adv1 : UCS Bid: 0.13765460158649653 Cmp ID: 943700057 Cmp Bid: 47
05/04 06:43:00 INFO sim.Simulation|***** START OF TIME 18 *****
05/04 06:43:00 INFO agents.DemandAgent|Day 18 : Auction pending campaign: CampaignImpl [id=943700057, reachImps=3750, dayStart=19, dayEnd=21, targetSegment=[LOW_INCOME, MALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:43:00 INFO demand.CampaignImpl|Campaign 712689217 ended for advertiser DummyAdnetwork. Stats CampaignStats [tartgetedImps=12501.5, otherImps=0.0, cost=2310.003592805144] Reach 12500 ERR 1.000081095356201 Budget 2.308501046938323 Revenue 2.308688255653015
05/04 06:43:00 FINE agents.DemandAgent|Day 18 :Reporting auction results...CampaignImpl [id=943700057, reachImps=3750, dayStart=19, dayEnd=21, targetSegment=[LOW_INCOME, MALE], videoCoef=2.0, mobileCoef=1.5, budget=2.4947552191367524, advertiser=DummyAdnetwork-7]
05/04 06:43:00 INFO agents.DemandAgent|Day 18 :Notifying new campaign opportunity: CampaignImpl [id=439255178, reachImps=3750, dayStart=20, dayEnd=24, targetSegment=[OLD, LOW_INCOME], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:43:00 INFO sim.Simulation|***** START OF TIME 18 COMPLETE *****
05/04 06:43:00 FINE agents.DemandAgent|Day 18 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.0 Cmp ID: 439255178 Cmp Bid: 2421
05/04 06:43:00 FINE agents.DemandAgent|Day 18 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.2 Cmp ID: 439255178 Cmp Bid: 1
05/04 06:43:00 FINE agents.DemandAgent|Day 18 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.2 Cmp ID: 439255178 Cmp Bid: 2714
05/04 06:43:00 FINE agents.DemandAgent|Day 18 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.2 Cmp ID: 439255178 Cmp Bid: 1
05/04 06:43:00 FINE agents.DemandAgent|Day 18 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.2 Cmp ID: 439255178 Cmp Bid: 1
05/04 06:43:00 FINE agents.DemandAgent|Day 18 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.0 Cmp ID: 439255178 Cmp Bid: 3175
05/04 06:43:00 FINE agents.DemandAgent|Day 18 :Got AdNetBidMessage from adv1 : UCS Bid: 0.15974213807272558 Cmp ID: 439255178 Cmp Bid: 28
05/04 06:43:00 FINE agents.DemandAgent|Day 18 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.0 Cmp ID: 439255178 Cmp Bid: 2065
05/04 06:43:10 INFO sim.Simulation|***** START OF TIME 19 *****
05/04 06:43:10 INFO agents.DemandAgent|Day 19 : Auction pending campaign: CampaignImpl [id=439255178, reachImps=3750, dayStart=20, dayEnd=24, targetSegment=[OLD, LOW_INCOME], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:43:10 INFO demand.CampaignImpl|Campaign 1705594419 ended for advertiser DummyAdnetwork. Stats CampaignStats [tartgetedImps=12501.5, otherImps=0.0, cost=0.0042903894312075926] Reach 12500 ERR 1.000081095356201 Budget 2825.0 Revenue 2825.2290943812677
05/04 06:43:10 INFO demand.CampaignImpl|Campaign 704069077 ended for advertiser DummyAdnetwork-6. Stats CampaignStats [tartgetedImps=0.0, otherImps=0.0, cost=0.0] Reach 3750 ERR 0.0 Budget 3.0743691204107355 Revenue 0.0
05/04 06:43:10 FINE agents.DemandAgent|Day 19 :Reporting auction results...CampaignImpl [id=439255178, reachImps=3750, dayStart=20, dayEnd=24, targetSegment=[OLD, LOW_INCOME], videoCoef=2.0, mobileCoef=1.5, budget=2.397775064589699, advertiser=DummyAdnetwork-7]
05/04 06:43:10 INFO agents.DemandAgent|Day 19 :Notifying new campaign opportunity: CampaignImpl [id=1135552075, reachImps=12500, dayStart=21, dayEnd=30, targetSegment=[OLD, LOW_INCOME], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:43:10 INFO sim.Simulation|***** START OF TIME 19 COMPLETE *****
05/04 06:43:10 FINE agents.DemandAgent|Day 19 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.0 Cmp ID: 1135552075 Cmp Bid: 2589
05/04 06:43:10 FINE agents.DemandAgent|Day 19 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.2 Cmp ID: 1135552075 Cmp Bid: 1
05/04 06:43:10 FINE agents.DemandAgent|Day 19 :Got AdNetBidMessage from adv1 : UCS Bid: 0.12918310860574028 Cmp ID: 1135552075 Cmp Bid: 47
