05/04 06:51:00 FINE sim.Admin|Log for simulation 9 started
05/04 06:52:30 FINE agents.DemandAgent|Day 9 :Reporting auction results...CampaignImpl [id=1400457988, reachImps=3750, dayStart=10, dayEnd=12, targetSegment=[HIGH_INCOME, FEMALE], videoCoef=2.0, mobileCoef=1.5, budget=3.2327761806382904, advertiser=DummyAdnetwork-7]
05/04 06:52:30 INFO agents.DemandAgent|Day 9 :Notifying new campaign opportunity: CampaignImpl [id=608118559, reachImps=3750, dayStart=11, dayEnd=13, targetSegment=[YOUNG, FEMALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:52:30 INFO sim.Simulation|***** START OF TIME 9 COMPLETE *****
05/04 06:52:30 FINE agents.DemandAgent|Day 9 :Got AdNetBidMessage from adv1 : UCS Bid: 0.18875013836603974 Cmp ID: 608118559 Cmp Bid: 50
05/04 06:52:30 FINE agents.DemandAgent|Day 9 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.2 Cmp ID: 608118559 Cmp Bid: 1
05/04 06:52:30 FINE agents.DemandAgent|Day 9 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.2 Cmp ID: 608118559 Cmp Bid: 1
05/04 06:52:30 FINE agents.DemandAgent|Day 9 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.2 Cmp ID: 608118559 Cmp Bid: 2924
05/04 06:52:30 FINE agents.DemandAgent|Day 9 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.2 Cmp ID: 608118559 Cmp Bid: 1
05/04 06:52:30 FINE agents.DemandAgent|Day 9 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.2 Cmp ID: 608118559 Cmp Bid: 2397
05/04 06:52:30 FINE agents.DemandAgent|Day 9 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.2 Cmp ID: 608118559 Cmp Bid: 1
05/04 06:52:30 FINE agents.DemandAgent|Day 9 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.0 Cmp ID: 608118559 Cmp Bid: 3038
05/04 06:52:40 INFO sim.Simulation|***** START OF TIME 10 *****
05/04 06:52:40 INFO agents.DemandAgent|Day 10 : Auction pending campaign: CampaignImpl [id=608118559, reachImps=3750, dayStart=11, dayEnd=13, targetSegment=[YOUNG, FEMALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:52:40 INFO demand.CampaignImpl|Campaign 43533598 ended for advertiser DummyAdnetwork-5. Stats CampaignStats [tartgetedImps=3752.0, otherImps=0.0, cost=0.0015227882564627] Reach 3750 ERR 1.000493877437059 Budget 2.409 Revenue 2.410189750745875
05/04 06:52:40 INFO demand.CampaignImpl|Campaign 1976047251 ended for advertiser DummyAdnetwork-5. Stats CampaignStats [tartgetedImps=3758.0, otherImps=0.0, cost=0.001173627170516902] Reach 3750 ERR 1.0020851877180321 Budget 3073.0 Revenue 3079.407781857513
05/04 06:52:40 FINE agents.DemandAgent|Day 10 :Reporting auction results...CampaignImpl [id=608118559, reachImps=3750, dayStart=11, dayEnd=13, targetSegment=[YOUNG, FEMALE], videoCoef=2.0, mobileCoef=1.5, budget=3.5351228512491955, advertiser=DummyAdnetwork-7]
05/04 06:52:40 INFO agents.DemandAgent|Day 10 :Notifying new campaign opportunity: CampaignImpl [id=1723643482, reachImps=3750, dayStart=12, dayEnd=16, targetSegment=[HIGH_INCOME, YOUNG], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:52:40 INFO sim.Simulation|***** START OF TIME 10 COMPLETE *****
05/04 06:52:40 FINE agents.DemandAgent|Day 10 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.2 Cmp ID: 1723643482 Cmp Bid: 1
05/04 06:52:40 FINE agents.DemandAgent|Day 10 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.2 Cmp ID: 1723643482 Cmp Bid: 1
05/04 06:52:40 FINE agents.DemandAgent|Day 10 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.2 Cmp ID: 1723643482 Cmp Bid: 2534
05/04 06:52:40 FINE agents.DemandAgent|Day 10 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.2 Cmp ID: 1723643482 Cmp Bid: 1
05/04 06:52:40 FINE agents.DemandAgent|Day 10 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.2 Cmp ID: 1723643482 Cmp Bid: 3032
05/04 06:52:40 FINE agents.DemandAgent|Day 10 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.2 Cmp ID: 1723643482 Cmp Bid: 1
05/04 06:52:40 FINE agents.DemandAgent|Day 10 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.0 Cmp ID: 1723643482 Cmp Bid: 2892
05/04 06:52:40 FINE agents.DemandAgent|Day 10 :Got AdNetBidMessage from adv1 : UCS Bid: 0.13165535445796747 Cmp ID: 1723643482 Cmp Bid: 31
05/04 06:52:50 INFO sim.Simulation|***** START OF TIME 11 *****
05/04 06:52:50 INFO agents.DemandAgent|Day 11 : Auction pending campaign: CampaignImpl [id=1723643482, reachImps=3750, dayStart=12, dayEnd=16, targetSegment=[HIGH_INCOME, YOUNG], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:52:50 FINE agents.DemandAgent|Day 11 :Reporting auction results...CampaignImpl [id=1723643482, reachImps=3750, dayStart=12, dayEnd=16, targetSegment=[HIGH_INCOME, YOUNG], videoCoef=2.0, mobileCoef=1.5, budget=3032.0, advertiser=DummyAdnetwork-5]
05/04 06:52:50 INFO agents.DemandAgent|Day 11 :Notifying new campaign opportunity: CampaignImpl [id=1846818486, reachImps=12500, dayStart=13, dayEnd=17, targetSegment=[OLD, FEMALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:52:50 INFO sim.Simulation|***** START OF TIME 11 COMPLETE *****
05/04 06:52:50 FINE agents.DemandAgent|Day 11 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.2 Cmp ID: 1846818486 Cmp Bid: 1
05/04 06:52:50 FINE agents.DemandAgent|Day 11 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.2 Cmp ID: 1846818486 Cmp Bid: 1
05/04 06:52:50 FINE agents.DemandAgent|Day 11 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.2 Cmp ID: 1846818486 Cmp Bid: 2424
05/04 06:52:50 FINE agents.DemandAgent|Day 11 :Got AdNetBidMessage from adv1 : UCS Bid: 0.129096117910942 Cmp ID: 1846818486 Cmp Bid: 87
05/04 06:52:50 FINE agents.DemandAgent|Day 11 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.2 Cmp ID: 1846818486 Cmp Bid: 1
05/04 06:52:50 FINE agents.DemandAgent|Day 11 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.0 Cmp ID: 1846818486 Cmp Bid: 2370
05/04 06:52:50 FINE agents.DemandAgent|Day 11 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.2 Cmp ID: 1846818486 Cmp Bid: 1
05/04 06:52:50 FINE agents.DemandAgent|Day 11 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.0 Cmp ID: 1846818486 Cmp Bid: 2046
05/04 06:53:00 INFO sim.Simulation|***** START OF TIME 12 *****
05/04 06:53:00 INFO agents.DemandAgent|Day 12 : Auction pending campaign: CampaignImpl [id=1846818486, reachImps=12500, dayStart=13, dayEnd=17, targetSegment=[OLD, FEMALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:53:00 FINE agents.DemandAgent|Day 12 :Reporting auction results...CampaignImpl [id=1846818486, reachImps=12500, dayStart=13, dayEnd=17, targetSegment=[OLD, FEMALE], videoCoef=2.0, mobileCoef=1.5, budget=2.4871113156474207, advertiser=DummyAdnetwork-7]
05/04 06:53:00 INFO agents.DemandAgent|Day 12 :Notifying new campaign opportunity: CampaignImpl [id=1225860399, reachImps=6250, dayStart=14, dayEnd=16, targetSegment=[OLD, MALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:53:00 INFO sim.Simulation|***** START OF TIME 12 COMPLETE *****
05/04 06:53:00 FINE agents.DemandAgent|Day 12 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.2 Cmp ID: 1225860399 Cmp Bid: 1
05/04 06:53:00 FINE agents.DemandAgent|Day 12 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.2 Cmp ID: 1225860399 Cmp Bid: 1
05/04 06:53:00 FINE agents.DemandAgent|Day 12 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.2 Cmp ID: 1225860399 Cmp Bid: 2456
05/04 06:53:00 FINE agents.DemandAgent|Day 12 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.2 Cmp ID: 1225860399 Cmp Bid: 1
05/04 06:53:00 FINE agents.DemandAgent|Day 12 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.0 Cmp ID: 1225860399 Cmp Bid: 2895
05/04 06:53:00 FINE agents.DemandAgent|Day 12 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.2 Cmp ID: 1225860399 Cmp Bid: 1
05/04 06:53:00 FINE agents.DemandAgent|Day 12 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.0 Cmp ID: 1225860399 Cmp Bid: 2959
05/04 06:53:00 FINE agents.DemandAgent|Day 12 :Got AdNetBidMessage from adv1 : UCS Bid: 0.13969303144574716 Cmp ID: 1225860399 Cmp Bid: 84
05/04 06:53:10 INFO sim.Simulation|***** START OF TIME 13 *****
05/04 06:53:10 INFO agents.DemandAgent|Day 13 : Auction pending campaign: CampaignImpl [id=1225860399, reachImps=6250, dayStart=14, dayEnd=16, targetSegment=[OLD, MALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:53:10 INFO demand.CampaignImpl|Campaign 813489187 ended for advertiser DummyAdnetwork-7. Stats CampaignStats [tartgetedImps=0.0, otherImps=0.0, cost=0.0] Reach 6250 ERR 0.0 Budget 3.83214402192617 Revenue 0.0
05/04 06:53:10 INFO demand.CampaignImpl|Campaign 1400457988 ended for advertiser DummyAdnetwork-7. Stats CampaignStats [tartgetedImps=0.0, otherImps=0.0, cost=0.0] Reach 3750 ERR 0.0 Budget 3.2327761806382904 Revenue 0.0
05/04 06:53:10 INFO demand.CampaignImpl|Campaign 333027892 ended for advertiser DummyAdnetwork-3. Stats CampaignStats [tartgetedImps=6254.0, otherImps=0.0, cost=2420.0023082757184] Reach 6250 ERR 1.0006002887325904 Budget 2.408 Revenue 2.4094454952680775
05/04 06:53:10 FINE agents.DemandAgent|Day 13 :Reporting auction results...CampaignImpl [id=1225860399, reachImps=6250, dayStart=14, dayEnd=16, targetSegment=[OLD, MALE], videoCoef=2.0, mobileCoef=1.5, budget=3.0380536956959006, advertiser=DummyAdnetwork-7]
05/04 06:53:10 INFO agents.DemandAgent|Day 13 :Notifying new campaign opportunity: CampaignImpl [id=804541778, reachImps=12500, dayStart=15, dayEnd=19, targetSegment=[HIGH_INCOME, OLD], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:53:10 INFO sim.Simulation|***** START OF TIME 13 COMPLETE *****
05/04 06:53:10 FINE agents.DemandAgent|Day 13 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.2 Cmp ID: 804541778 Cmp Bid: 1
05/04 06:53:10 FINE agents.DemandAgent|Day 13 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.2 Cmp ID: 804541778 Cmp Bid: 1
05/04 06:53:10 FINE agents.DemandAgent|Day 13 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.2 Cmp ID: 804541778 Cmp Bid: 2229
05/04 06:53:10 FINE agents.DemandAgent|Day 13 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.2 Cmp ID: 804541778 Cmp Bid: 1
05/04 06:53:10 FINE agents.DemandAgent|Day 13 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.0 Cmp ID: 804541778 Cmp Bid: 2948
05/04 06:53:10 FINE agents.DemandAgent|Day 13 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.2 Cmp ID: 804541778 Cmp Bid: 1
05/04 06:53:10 FINE agents.DemandAgent|Day 13 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.0 Cmp ID: 804541778 Cmp Bid: 3288
05/04 06:53:10 FINE agents.DemandAgent|Day 13 :Got AdNetBidMessage from adv1 : UCS Bid: 0.17059080400768145 Cmp ID: 804541778 Cmp Bid: 93
05/04 06:53:20 INFO sim.Simulation|***** START OF TIME 14 *****
05/04 06:53:20 INFO agents.DemandAgent|Day 14 : Auction pending campaign: CampaignImpl [id=804541778, reachImps=12500, dayStart=15, dayEnd=19, targetSegment=[HIGH_INCOME, OLD], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:53:20 INFO demand.CampaignImpl|Campaign 1436150290 ended for advertiser DummyAdnetwork. Stats CampaignStats [tartgetedImps=3757.0, otherImps=0.0, cost=0.0011013034618236152] Reach 3750 ERR 1.0018206912125975 Budget 3127.0 Revenue 3132.6933014217925
05/04 06:53:20 INFO demand.CampaignImpl|Campaign 608118559 ended for advertiser DummyAdnetwork-7. Stats CampaignStats [tartgetedImps=3754.0, otherImps=0.0, cost=8.398714212077431E-4] Reach 3750 ERR 1.0010254704630537 Budget 3.5351228512491955 Revenue 3.5387480153164175
05/04 06:53:20 FINE agents.DemandAgent|Day 14 :Reporting auction results...CampaignImpl [id=804541778, reachImps=12500, dayStart=15, dayEnd=19, targetSegment=[HIGH_INCOME, OLD], videoCoef=2.0, mobileCoef=1.5, budget=2.4017455314143694, advertiser=DummyAdnetwork-3]
05/04 06:53:20 INFO agents.DemandAgent|Day 14 :Notifying new campaign opportunity: CampaignImpl [id=2077444, reachImps=6250, dayStart=16, dayEnd=18, targetSegment=[LOW_INCOME, MALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:53:20 INFO sim.Simulation|***** START OF TIME 14 COMPLETE *****
05/04 06:53:20 FINE agents.DemandAgent|Day 14 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.2 Cmp ID: 2077444 Cmp Bid: 1
05/04 06:53:20 FINE agents.DemandAgent|Day 14 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.2 Cmp ID: 2077444 Cmp Bid: 1
05/04 06:53:20 FINE agents.DemandAgent|Day 14 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.2 Cmp ID: 2077444 Cmp Bid: 3008
05/04 06:53:20 FINE agents.DemandAgent|Day 14 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.2 Cmp ID: 2077444 Cmp Bid: 1
05/04 06:53:20 FINE agents.DemandAgent|Day 14 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.0 Cmp ID: 2077444 Cmp Bid: 2802
05/04 06:53:20 FINE agents.DemandAgent|Day 14 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.2 Cmp ID: 2077444 Cmp Bid: 1
05/04 06:53:20 FINE agents.DemandAgent|Day 14 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.0 Cmp ID: 2077444 Cmp Bid: 2861
05/04 06:53:20 FINE agents.DemandAgent|Day 14 :Got AdNetBidMessage from adv1 : UCS Bid: 0.10119815215742789 Cmp ID: 2077444 Cmp Bid: 79
05/04 06:53:30 INFO sim.Simulation|***** START OF TIME 15 *****
05/04 06:53:30 INFO agents.DemandAgent|Day 15 : Auction pending campaign: CampaignImpl [id=2077444, reachImps=6250, dayStart=16, dayEnd=18, targetSegment=[LOW_INCOME, MALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:53:30 FINE agents.DemandAgent|Day 15 :Reporting auction results...CampaignImpl [id=2077444, reachImps=6250, dayStart=16, dayEnd=18, targetSegment=[LOW_INCOME, MALE], videoCoef=2.0, mobileCoef=1.5, budget=3008.0, advertiser=DummyAdnetwork-3]
05/04 06:53:30 INFO agents.DemandAgent|Day 15 :Notifying new campaign opportunity: CampaignImpl [id=829804029, reachImps=12500, dayStart=17, dayEnd=19, targetSegment=[YOUNG, LOW_INCOME], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:53:30 INFO sim.Simulation|***** START OF TIME 15 COMPLETE *****
05/04 06:53:30 FINE agents.DemandAgent|Day 15 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.2 Cmp ID: 829804029 Cmp Bid: 1
05/04 06:53:30 FINE agents.DemandAgent|Day 15 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.2 Cmp ID: 829804029 Cmp Bid: 1
05/04 06:53:30 FINE agents.DemandAgent|Day 15 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.0 Cmp ID: 829804029 Cmp Bid: 2976
05/04 06:53:30 FINE agents.DemandAgent|Day 15 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.2 Cmp ID: 829804029 Cmp Bid: 1
05/04 06:53:30 FINE agents.DemandAgent|Day 15 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.0 Cmp ID: 829804029 Cmp Bid: 3178
05/04 06:53:30 FINE agents.DemandAgent|Day 15 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.2 Cmp ID: 829804029 Cmp Bid: 1
05/04 06:53:30 FINE agents.DemandAgent|Day 15 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.0 Cmp ID: 829804029 Cmp Bid: 3162
05/04 06:53:30 FINE agents.DemandAgent|Day 15 :Got AdNetBidMessage from adv1 : UCS Bid: 0.13053844281098764 Cmp ID: 829804029 Cmp Bid: 156
05/04 06:53:40 INFO sim.Simulation|***** START OF TIME 16 *****
05/04 06:53:40 INFO agents.DemandAgent|Day 16 : Auction pending campaign: CampaignImpl [id=829804029, reachImps=12500, dayStart=17, dayEnd=19, targetSegment=[YOUNG, LOW_INCOME], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:53:40 FINE agents.DemandAgent|Day 16 :Reporting auction results...CampaignImpl [id=829804029, reachImps=12500, dayStart=17, dayEnd=19, targetSegment=[YOUNG, LOW_INCOME], videoCoef=2.0, mobileCoef=1.5, budget=3.652863255181535, advertiser=DummyAdnetwork-5]
05/04 06:53:40 INFO agents.DemandAgent|Day 16 :Notifying new campaign opportunity: CampaignImpl [id=1579760587, reachImps=12500, dayStart=18, dayEnd=27, targetSegment=[OLD, MALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:53:40 INFO sim.Simulation|***** START OF TIME 16 COMPLETE *****
05/04 06:53:40 FINE agents.DemandAgent|Day 16 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.2 Cmp ID: 1579760587 Cmp Bid: 1
05/04 06:53:40 FINE agents.DemandAgent|Day 16 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.2 Cmp ID: 1579760587 Cmp Bid: 1
05/04 06:53:40 FINE agents.DemandAgent|Day 16 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.0 Cmp ID: 1579760587 Cmp Bid: 3206
05/04 06:53:40 FINE agents.DemandAgent|Day 16 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.2 Cmp ID: 1579760587 Cmp Bid: 1
05/04 06:53:40 FINE agents.DemandAgent|Day 16 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.0 Cmp ID: 1579760587 Cmp Bid: 2169
05/04 06:53:40 FINE agents.DemandAgent|Day 16 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.2 Cmp ID: 1579760587 Cmp Bid: 1
05/04 06:53:40 FINE agents.DemandAgent|Day 16 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.0 Cmp ID: 1579760587 Cmp Bid: 3139
05/04 06:53:40 FINE agents.DemandAgent|Day 16 :Got AdNetBidMessage from adv1 : UCS Bid: 0.1948782521733965 Cmp ID: 1579760587 Cmp Bid: 50
05/04 06:53:50 INFO sim.Simulation|***** START OF TIME 17 *****
05/04 06:53:50 INFO agents.DemandAgent|Day 17 : Auction pending campaign: CampaignImpl [id=1579760587, reachImps=12500, dayStart=18, dayEnd=27, targetSegment=[OLD, MALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:53:50 INFO demand.CampaignImpl|Campaign 1225860399 ended for advertiser DummyAdnetwork-7. Stats CampaignStats [tartgetedImps=1157.0, otherImps=0.0, cost=3060.0000950248977] Reach 6250 ERR 0.04508926650856252 Budget 3.0380536956959006 Revenue 0.13698361275255577
05/04 06:53:50 INFO demand.CampaignImpl|Campaign 1723643482 ended for advertiser DummyAdnetwork-5. Stats CampaignStats [tartgetedImps=3754.0, otherImps=0.0, cost=7.696571420828977E-4] Reach 3750 ERR 1.0010254704630537 Budget 3032.0 Revenue 3035.109226443979
05/04 06:53:50 FINE agents.DemandAgent|Day 17 :Reporting auction results...CampaignImpl [id=1579760587, reachImps=12500, dayStart=18, dayEnd=27, targetSegment=[OLD, MALE], videoCoef=2.0, mobileCoef=1.5, budget=3.935174595467742, advertiser=DummyAdnetwork-5]
05/04 06:53:50 INFO agents.DemandAgent|Day 17 :Notifying new campaign opportunity: CampaignImpl [id=742314797, reachImps=6250, dayStart=19, dayEnd=28, targetSegment=[YOUNG, FEMALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:53:50 INFO sim.Simulation|***** START OF TIME 17 COMPLETE *****
05/04 06:53:50 FINE agents.DemandAgent|Day 17 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.2 Cmp ID: 742314797 Cmp Bid: 1
05/04 06:53:50 FINE agents.DemandAgent|Day 17 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.2 Cmp ID: 742314797 Cmp Bid: 1
05/04 06:53:50 FINE agents.DemandAgent|Day 17 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.0 Cmp ID: 742314797 Cmp Bid: 2203
05/04 06:53:50 FINE agents.DemandAgent|Day 17 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.2 Cmp ID: 742314797 Cmp Bid: 1
05/04 06:53:50 FINE agents.DemandAgent|Day 17 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.0 Cmp ID: 742314797 Cmp Bid: 2389
05/04 06:53:50 FINE agents.DemandAgent|Day 17 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.2 Cmp ID: 742314797 Cmp Bid: 1
05/04 06:53:50 FINE agents.DemandAgent|Day 17 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.0 Cmp ID: 742314797 Cmp Bid: 2662
05/04 06:53:50 FINE agents.DemandAgent|Day 17 :Got AdNetBidMessage from adv1 : UCS Bid: 0.1497362009554294 Cmp ID: 742314797 Cmp Bid: 25
05/04 06:54:00 INFO sim.Simulation|***** START OF TIME 18 *****
05/04 06:54:00 INFO agents.DemandAgent|Day 18 : Auction pending campaign: CampaignImpl [id=742314797, reachImps=6250, dayStart=19, dayEnd=28, targetSegment=[YOUNG, FEMALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:54:00 INFO demand.CampaignImpl|Campaign 1846818486 ended for advertiser DummyAdnetwork-7. Stats CampaignStats [tartgetedImps=12504.0, otherImps=0.0, cost=0.0019481948590836088] Reach 12500 ERR 1.000280915668682 Budget 2.4871113156474207 Revenue 2.4878099841857426
05/04 06:54:00 FINE agents.DemandAgent|Day 18 :Reporting auction results...CampaignImpl [id=742314797, reachImps=6250, dayStart=19, dayEnd=28, targetSegment=[YOUNG, FEMALE], videoCoef=2.0, mobileCoef=1.5, budget=2.7921562263854915, advertiser=DummyAdnetwork-5]
05/04 06:54:00 INFO agents.DemandAgent|Day 18 :Notifying new campaign opportunity: CampaignImpl [id=1089170278, reachImps=3750, dayStart=20, dayEnd=22, targetSegment=[OLD, FEMALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:54:00 INFO sim.Simulation|***** START OF TIME 18 COMPLETE *****
05/04 06:54:00 FINE agents.DemandAgent|Day 18 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.2 Cmp ID: 1089170278 Cmp Bid: 1
05/04 06:54:00 FINE agents.DemandAgent|Day 18 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.2 Cmp ID: 1089170278 Cmp Bid: 1
05/04 06:54:00 FINE agents.DemandAgent|Day 18 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.0 Cmp ID: 1089170278 Cmp Bid: 2066
05/04 06:54:00 FINE agents.DemandAgent|Day 18 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.2 Cmp ID: 1089170278 Cmp Bid: 1
05/04 06:54:00 FINE agents.DemandAgent|Day 18 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.0 Cmp ID: 1089170278 Cmp Bid: 3029
05/04 06:54:00 FINE agents.DemandAgent|Day 18 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.2 Cmp ID: 1089170278 Cmp Bid: 1
05/04 06:54:00 FINE agents.DemandAgent|Day 18 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.0 Cmp ID: 1089170278 Cmp Bid: 2515
05/04 06:54:00 FINE agents.DemandAgent|Day 18 :Got AdNetBidMessage from adv1 : UCS Bid: 0.14720500308415793 Cmp ID: 1089170278 Cmp Bid: 43
05/04 06:54:10 INFO sim.Simulation|***** START OF TIME 19 *****
05/04 06:54:10 INFO agents.DemandAgent|Day 19 : Auction pending campaign: CampaignImpl [id=1089170278, reachImps=3750, dayStart=20, dayEnd=22, targetSegment=[OLD, FEMALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:54:10 INFO demand.CampaignImpl|Campaign 1260768418 ended for advertiser DummyAdnetwork-7. Stats CampaignStats [tartgetedImps=3754.0, otherImps=0.0, cost=5.2678668103789E-4] Reach 3750 ERR 1.0010254704630537 Budget 3.7127102224433806 Revenue 3.7165174971143737
05/04 06:54:10 INFO demand.CampaignImpl|Campaign 2077444 ended for advertiser DummyAdnetwork-3. Stats CampaignStats [tartgetedImps=6258.0, otherImps=0.0, cost=20260.000464702396] Reach 6250 ERR 1.0012377835409125 Budget 3008.0 Revenue 3011.723252891065
05/04 06:54:10 FINE agents.DemandAgent|Day 19 :Reporting auction results...CampaignImpl [id=1089170278, reachImps=3750, dayStart=20, dayEnd=22, targetSegment=[OLD, FEMALE], videoCoef=2.0, mobileCoef=1.5, budget=2.389868782033805, advertiser=DummyAdnetwork-3]
05/04 06:54:10 INFO agents.DemandAgent|Day 19 :Notifying new campaign opportunity: CampaignImpl [id=368001172, reachImps=3750, dayStart=21, dayEnd=30, targetSegment=[OLD, LOW_INCOME], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:54:10 INFO sim.Simulation|***** START OF TIME 19 COMPLETE *****
