05/04 07:02:00 FINE sim.Admin|Log for simulation 10 started
05/04 07:03:30 INFO sim.Simulation|***** START OF TIME 9 *****
05/04 07:03:30 INFO agents.DemandAgent|Day 9 : Auction pending campaign: CampaignImpl [id=256950851, reachImps=12500, dayStart=10, dayEnd=14, targetSegment=[OLD, LOW_INCOME], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 07:03:30 INFO demand.CampaignImpl|Campaign 457818933 ended for advertiser DummyAdnetwork-2. Stats CampaignStats [tartgetedImps=0.0, otherImps=0.0, cost=0.0] Reach 6250 ERR 0.0 Budget 2.71 Revenue 0.0
05/04 07:03:30 FINE agents.DemandAgent|Day 9 :Reporting auction results...CampaignImpl [id=256950851, reachImps=12500, dayStart=10, dayEnd=14, targetSegment=[OLD, LOW_INCOME], videoCoef=2.0, mobileCoef=1.5, budget=4.465864168174006, advertiser=DummyAdnetwork]
05/04 07:03:30 INFO agents.DemandAgent|Day 9 :Notifying new campaign opportunity: CampaignImpl [id=237927526, reachImps=3750, dayStart=11, dayEnd=15, targetSegment=[OLD, FEMALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 07:03:30 INFO sim.Simulation|***** START OF TIME 9 COMPLETE *****
05/04 07:03:30 FINE agents.DemandAgent|Day 9 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.0 Cmp ID: 237927526 Cmp Bid: 2861
05/04 07:03:30 FINE agents.DemandAgent|Day 9 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.0 Cmp ID: 237927526 Cmp Bid: 2387
05/04 07:03:30 FINE agents.DemandAgent|Day 9 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.2 Cmp ID: 237927526 Cmp Bid: 1
05/04 07:03:30 FINE agents.DemandAgent|Day 9 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.2 Cmp ID: 237927526 Cmp Bid: 1
05/04 07:03:30 FINE agents.DemandAgent|Day 9 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.2 Cmp ID: 237927526 Cmp Bid: 1
05/04 07:03:30 FINE agents.DemandAgent|Day 9 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.2 Cmp ID: 237927526 Cmp Bid: 2248
05/04 07:03:30 FINE agents.DemandAgent|Day 9 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.2 Cmp ID: 237927526 Cmp Bid: 1
05/04 07:03:30 FINE agents.DemandAgent|Day 9 :Got AdNetBidMessage from adv1 : UCS Bid: 0.11422433880425366 Cmp ID: 237927526 Cmp Bid: 26
05/04 07:03:40 INFO sim.Simulation|***** START OF TIME 10 *****
05/04 07:03:40 INFO agents.DemandAgent|Day 10 : Auction pending campaign: CampaignImpl [id=237927526, reachImps=3750, dayStart=11, dayEnd=15, targetSegment=[OLD, FEMALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 07:03:40 INFO agents.DemandAgent|Day 10 : Campaign auction: Not allocated
05/04 07:03:40 FINE agents.DemandAgent|Day 10 :Reporting auction results...CampaignImpl [id=237927526, reachImps=3750, dayStart=11, dayEnd=15, targetSegment=[OLD, FEMALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=]
05/04 07:03:40 INFO agents.DemandAgent|Day 10 :Notifying new campaign opportunity: CampaignImpl [id=1363014402, reachImps=3750, dayStart=12, dayEnd=14, targetSegment=[YOUNG, LOW_INCOME], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 07:03:40 INFO sim.Simulation|***** START OF TIME 10 COMPLETE *****
05/04 07:03:40 FINE agents.DemandAgent|Day 10 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.0 Cmp ID: 1363014402 Cmp Bid: 2073
05/04 07:03:40 FINE agents.DemandAgent|Day 10 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.0 Cmp ID: 1363014402 Cmp Bid: 3111
05/04 07:03:40 FINE agents.DemandAgent|Day 10 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.2 Cmp ID: 1363014402 Cmp Bid: 1
05/04 07:03:40 FINE agents.DemandAgent|Day 10 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.2 Cmp ID: 1363014402 Cmp Bid: 1
05/04 07:03:40 FINE agents.DemandAgent|Day 10 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.2 Cmp ID: 1363014402 Cmp Bid: 1
05/04 07:03:40 FINE agents.DemandAgent|Day 10 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.2 Cmp ID: 1363014402 Cmp Bid: 2406
05/04 07:03:40 FINE agents.DemandAgent|Day 10 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.2 Cmp ID: 1363014402 Cmp Bid: 1
05/04 07:03:40 FINE agents.DemandAgent|Day 10 :Got AdNetBidMessage from adv1 : UCS Bid: 0.12364914922361148 Cmp ID: 1363014402 Cmp Bid: 46
05/04 07:03:50 INFO sim.Simulation|***** START OF TIME 11 *****
05/04 07:03:50 INFO agents.DemandAgent|Day 11 : Auction pending campaign: CampaignImpl [id=1363014402, reachImps=3750, dayStart=12, dayEnd=14, targetSegment=[YOUNG, LOW_INCOME], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 07:03:50 INFO demand.CampaignImpl|Campaign 1017235069 ended for advertiser DummyAdnetwork-2. Stats CampaignStats [tartgetedImps=12502.5, otherImps=0.0, cost=0.0028203645992594755] Reach 12500 ERR 1.0001610430757955 Budget 3.118022090431818 Revenue 3.1185242262996593
05/04 07:03:50 FINE agents.DemandAgent|Day 11 :Reporting auction results...CampaignImpl [id=1363014402, reachImps=3750, dayStart=12, dayEnd=14, targetSegment=[YOUNG, LOW_INCOME], videoCoef=2.0, mobileCoef=1.5, budget=2.537648236682029, advertiser=DummyAdnetwork]
05/04 07:03:50 INFO agents.DemandAgent|Day 11 :Notifying new campaign opportunity: CampaignImpl [id=1532831662, reachImps=6250, dayStart=13, dayEnd=15, targetSegment=[HIGH_INCOME, YOUNG], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 07:03:50 INFO sim.Simulation|***** START OF TIME 11 COMPLETE *****
05/04 07:03:51 FINE agents.DemandAgent|Day 11 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.0 Cmp ID: 1532831662 Cmp Bid: 2487
05/04 07:03:51 FINE agents.DemandAgent|Day 11 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.0 Cmp ID: 1532831662 Cmp Bid: 2832
05/04 07:03:51 FINE agents.DemandAgent|Day 11 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.2 Cmp ID: 1532831662 Cmp Bid: 1
05/04 07:03:51 FINE agents.DemandAgent|Day 11 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.2 Cmp ID: 1532831662 Cmp Bid: 1
05/04 07:03:51 FINE agents.DemandAgent|Day 11 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.2 Cmp ID: 1532831662 Cmp Bid: 1
05/04 07:03:51 FINE agents.DemandAgent|Day 11 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.2 Cmp ID: 1532831662 Cmp Bid: 2821
05/04 07:03:51 FINE agents.DemandAgent|Day 11 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.2 Cmp ID: 1532831662 Cmp Bid: 1
05/04 07:03:51 FINE agents.DemandAgent|Day 11 :Got AdNetBidMessage from adv1 : UCS Bid: 0.10950347659923954 Cmp ID: 1532831662 Cmp Bid: 86
05/04 07:04:00 INFO sim.Simulation|***** START OF TIME 12 *****
05/04 07:04:00 INFO agents.DemandAgent|Day 12 : Auction pending campaign: CampaignImpl [id=1532831662, reachImps=6250, dayStart=13, dayEnd=15, targetSegment=[HIGH_INCOME, YOUNG], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 07:04:00 INFO demand.CampaignImpl|Campaign 1746096603 ended for advertiser DummyAdnetwork-2. Stats CampaignStats [tartgetedImps=3751.5, otherImps=0.0, cost=0.0011255138120717192] Reach 3750 ERR 1.0003607980854015 Budget 2.168322852796915 Revenue 2.1691051795307366
05/04 07:04:00 FINE agents.DemandAgent|Day 12 :Reporting auction results...CampaignImpl [id=1532831662, reachImps=6250, dayStart=13, dayEnd=15, targetSegment=[HIGH_INCOME, YOUNG], videoCoef=2.0, mobileCoef=1.5, budget=3.014156789464968, advertiser=DummyAdnetwork]
05/04 07:04:00 INFO agents.DemandAgent|Day 12 :Notifying new campaign opportunity: CampaignImpl [id=1360027015, reachImps=12500, dayStart=14, dayEnd=18, targetSegment=[HIGH_INCOME, OLD], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 07:04:00 INFO sim.Simulation|***** START OF TIME 12 COMPLETE *****
05/04 07:04:00 FINE agents.DemandAgent|Day 12 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.0 Cmp ID: 1360027015 Cmp Bid: 3228
05/04 07:04:00 FINE agents.DemandAgent|Day 12 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.0 Cmp ID: 1360027015 Cmp Bid: 2181
05/04 07:04:00 FINE agents.DemandAgent|Day 12 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.2 Cmp ID: 1360027015 Cmp Bid: 1
05/04 07:04:00 FINE agents.DemandAgent|Day 12 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.2 Cmp ID: 1360027015 Cmp Bid: 1
05/04 07:04:00 FINE agents.DemandAgent|Day 12 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.2 Cmp ID: 1360027015 Cmp Bid: 1
05/04 07:04:00 FINE agents.DemandAgent|Day 12 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.2 Cmp ID: 1360027015 Cmp Bid: 3200
05/04 07:04:00 FINE agents.DemandAgent|Day 12 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.2 Cmp ID: 1360027015 Cmp Bid: 1
05/04 07:04:00 FINE agents.DemandAgent|Day 12 :Got AdNetBidMessage from adv1 : UCS Bid: 0.12283038916214443 Cmp ID: 1360027015 Cmp Bid: 93
05/04 07:04:10 INFO sim.Simulation|***** START OF TIME 13 *****
05/04 07:04:10 INFO agents.DemandAgent|Day 13 : Auction pending campaign: CampaignImpl [id=1360027015, reachImps=12500, dayStart=14, dayEnd=18, targetSegment=[HIGH_INCOME, OLD], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 07:04:10 FINE agents.DemandAgent|Day 13 :Reporting auction results...CampaignImpl [id=1360027015, reachImps=12500, dayStart=14, dayEnd=18, targetSegment=[HIGH_INCOME, OLD], videoCoef=2.0, mobileCoef=1.5, budget=4.07629939600197, advertiser=DummyAdnetwork-2]
05/04 07:04:10 INFO agents.DemandAgent|Day 13 :Notifying new campaign opportunity: CampaignImpl [id=1350454483, reachImps=12500, dayStart=15, dayEnd=24, targetSegment=[HIGH_INCOME, OLD], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 07:04:10 INFO sim.Simulation|***** START OF TIME 13 COMPLETE *****
05/04 07:04:10 FINE agents.DemandAgent|Day 13 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.0 Cmp ID: 1350454483 Cmp Bid: 3119
05/04 07:04:10 FINE agents.DemandAgent|Day 13 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.0 Cmp ID: 1350454483 Cmp Bid: 2346
05/04 07:04:10 FINE agents.DemandAgent|Day 13 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.2 Cmp ID: 1350454483 Cmp Bid: 1
05/04 07:04:10 FINE agents.DemandAgent|Day 13 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.2 Cmp ID: 1350454483 Cmp Bid: 1
05/04 07:04:10 FINE agents.DemandAgent|Day 13 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.2 Cmp ID: 1350454483 Cmp Bid: 1
05/04 07:04:10 FINE agents.DemandAgent|Day 13 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.2 Cmp ID: 1350454483 Cmp Bid: 2328
05/04 07:04:10 FINE agents.DemandAgent|Day 13 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.2 Cmp ID: 1350454483 Cmp Bid: 1
05/04 07:04:10 FINE agents.DemandAgent|Day 13 :Got AdNetBidMessage from adv1 : UCS Bid: 0.13777922829738382 Cmp ID: 1350454483 Cmp Bid: 46
05/04 07:04:20 INFO sim.Simulation|***** START OF TIME 14 *****
05/04 07:04:20 INFO agents.DemandAgent|Day 14 : Auction pending campaign: CampaignImpl [id=1350454483, reachImps=12500, dayStart=15, dayEnd=24, targetSegment=[HIGH_INCOME, OLD], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 07:04:20 FINE agents.DemandAgent|Day 14 :Reporting auction results...CampaignImpl [id=1350454483, reachImps=12500, dayStart=15, dayEnd=24, targetSegment=[HIGH_INCOME, OLD], videoCoef=2.0, mobileCoef=1.5, budget=3.9386548377107027, advertiser=DummyAdnetwork-2]
05/04 07:04:20 INFO agents.DemandAgent|Day 14 :Notifying new campaign opportunity: CampaignImpl [id=620496809, reachImps=6250, dayStart=16, dayEnd=25, targetSegment=[HIGH_INCOME, OLD], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 07:04:20 INFO sim.Simulation|***** START OF TIME 14 COMPLETE *****
05/04 07:04:20 FINE agents.DemandAgent|Day 14 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.0 Cmp ID: 620496809 Cmp Bid: 2415
05/04 07:04:20 FINE agents.DemandAgent|Day 14 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.0 Cmp ID: 620496809 Cmp Bid: 2797
05/04 07:04:20 FINE agents.DemandAgent|Day 14 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.2 Cmp ID: 620496809 Cmp Bid: 1
05/04 07:04:20 FINE agents.DemandAgent|Day 14 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.2 Cmp ID: 620496809 Cmp Bid: 1
05/04 07:04:20 FINE agents.DemandAgent|Day 14 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.2 Cmp ID: 620496809 Cmp Bid: 1
05/04 07:04:20 FINE agents.DemandAgent|Day 14 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.2 Cmp ID: 620496809 Cmp Bid: 2725
05/04 07:04:20 FINE agents.DemandAgent|Day 14 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.2 Cmp ID: 620496809 Cmp Bid: 1
05/04 07:04:20 FINE agents.DemandAgent|Day 14 :Got AdNetBidMessage from adv1 : UCS Bid: 0.10699478724007092 Cmp ID: 620496809 Cmp Bid: 23
05/04 07:04:30 INFO sim.Simulation|***** START OF TIME 15 *****
05/04 07:04:30 INFO agents.DemandAgent|Day 15 : Auction pending campaign: CampaignImpl [id=620496809, reachImps=6250, dayStart=16, dayEnd=25, targetSegment=[HIGH_INCOME, OLD], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 07:04:30 INFO demand.CampaignImpl|Campaign 256950851 ended for advertiser DummyAdnetwork. Stats CampaignStats [tartgetedImps=12507.0, otherImps=0.0, cost=0.002548286724122047] Reach 12500 ERR 1.0005204846088085 Budget 4.465864168174006 Revenue 4.46818858173857
05/04 07:04:30 INFO demand.CampaignImpl|Campaign 1363014402 ended for advertiser DummyAdnetwork. Stats CampaignStats [tartgetedImps=0.0, otherImps=0.0, cost=0.0] Reach 3750 ERR 0.0 Budget 2.537648236682029 Revenue 0.0
05/04 07:04:30 FINE agents.DemandAgent|Day 15 :Reporting auction results...CampaignImpl [id=620496809, reachImps=6250, dayStart=16, dayEnd=25, targetSegment=[HIGH_INCOME, OLD], videoCoef=2.0, mobileCoef=1.5, budget=2415.0, advertiser=DummyAdnetwork]
05/04 07:04:30 INFO agents.DemandAgent|Day 15 :Notifying new campaign opportunity: CampaignImpl [id=164251402, reachImps=3750, dayStart=17, dayEnd=19, targetSegment=[HIGH_INCOME, FEMALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 07:04:30 INFO sim.Simulation|***** START OF TIME 15 COMPLETE *****
05/04 07:04:30 FINE agents.DemandAgent|Day 15 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.0 Cmp ID: 164251402 Cmp Bid: 2999
05/04 07:04:30 FINE agents.DemandAgent|Day 15 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.0 Cmp ID: 164251402 Cmp Bid: 2374
05/04 07:04:30 FINE agents.DemandAgent|Day 15 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.2 Cmp ID: 164251402 Cmp Bid: 1
05/04 07:04:30 FINE agents.DemandAgent|Day 15 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.2 Cmp ID: 164251402 Cmp Bid: 1
05/04 07:04:30 FINE agents.DemandAgent|Day 15 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.2 Cmp ID: 164251402 Cmp Bid: 1
05/04 07:04:30 FINE agents.DemandAgent|Day 15 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.2 Cmp ID: 164251402 Cmp Bid: 2348
05/04 07:04:30 FINE agents.DemandAgent|Day 15 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.2 Cmp ID: 164251402 Cmp Bid: 1
05/04 07:04:30 FINE agents.DemandAgent|Day 15 :Got AdNetBidMessage from adv1 : UCS Bid: 0.12001638453102799 Cmp ID: 164251402 Cmp Bid: 46
05/04 07:04:40 INFO sim.Simulation|***** START OF TIME 16 *****
05/04 07:04:40 INFO agents.DemandAgent|Day 16 : Auction pending campaign: CampaignImpl [id=164251402, reachImps=3750, dayStart=17, dayEnd=19, targetSegment=[HIGH_INCOME, FEMALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 07:04:40 INFO demand.CampaignImpl|Campaign 1532831662 ended for advertiser DummyAdnetwork. Stats CampaignStats [tartgetedImps=6253.5, otherImps=0.0, cost=9.519490799544303E-4] Reach 6250 ERR 1.0005204846088085 Budget 3.014156789464968 Revenue 3.01572561168242
05/04 07:04:40 FINE agents.DemandAgent|Day 16 :Reporting auction results...CampaignImpl [id=164251402, reachImps=3750, dayStart=17, dayEnd=19, targetSegment=[HIGH_INCOME, FEMALE], videoCoef=2.0, mobileCoef=1.5, budget=3.204527253547838, advertiser=DummyAdnetwork-2]
05/04 07:04:40 INFO agents.DemandAgent|Day 16 :Notifying new campaign opportunity: CampaignImpl [id=479565176, reachImps=3750, dayStart=18, dayEnd=27, targetSegment=[OLD, LOW_INCOME], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 07:04:40 INFO sim.Simulation|***** START OF TIME 16 COMPLETE *****
05/04 07:04:40 FINE agents.DemandAgent|Day 16 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.0 Cmp ID: 479565176 Cmp Bid: 2278
05/04 07:04:40 FINE agents.DemandAgent|Day 16 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.0 Cmp ID: 479565176 Cmp Bid: 2130
05/04 07:04:40 FINE agents.DemandAgent|Day 16 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.2 Cmp ID: 479565176 Cmp Bid: 1
05/04 07:04:40 FINE agents.DemandAgent|Day 16 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.2 Cmp ID: 479565176 Cmp Bid: 1
05/04 07:04:40 FINE agents.DemandAgent|Day 16 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.2 Cmp ID: 479565176 Cmp Bid: 1
05/04 07:04:40 FINE agents.DemandAgent|Day 16 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.2 Cmp ID: 479565176 Cmp Bid: 2640
05/04 07:04:40 FINE agents.DemandAgent|Day 16 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.2 Cmp ID: 479565176 Cmp Bid: 1
05/04 07:04:40 FINE agents.DemandAgent|Day 16 :Got AdNetBidMessage from adv1 : UCS Bid: 0.13462275057924614 Cmp ID: 479565176 Cmp Bid: 14
05/04 07:04:50 INFO sim.Simulation|***** START OF TIME 17 *****
05/04 07:04:50 INFO agents.DemandAgent|Day 17 : Auction pending campaign: CampaignImpl [id=479565176, reachImps=3750, dayStart=18, dayEnd=27, targetSegment=[OLD, LOW_INCOME], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 07:04:50 FINE agents.DemandAgent|Day 17 :Reporting auction results...CampaignImpl [id=479565176, reachImps=3750, dayStart=18, dayEnd=27, targetSegment=[OLD, LOW_INCOME], videoCoef=2.0, mobileCoef=1.5, budget=2.6317677649927123, advertiser=DummyAdnetwork-2]
05/04 07:04:50 INFO agents.DemandAgent|Day 17 :Notifying new campaign opportunity: CampaignImpl [id=1180363817, reachImps=3750, dayStart=19, dayEnd=23, targetSegment=[OLD, MALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 07:04:50 INFO sim.Simulation|***** START OF TIME 17 COMPLETE *****
05/04 07:04:50 FINE agents.DemandAgent|Day 17 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.0 Cmp ID: 1180363817 Cmp Bid: 2314
05/04 07:04:50 FINE agents.DemandAgent|Day 17 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.0 Cmp ID: 1180363817 Cmp Bid: 2629
05/04 07:04:50 FINE agents.DemandAgent|Day 17 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.2 Cmp ID: 1180363817 Cmp Bid: 1
05/04 07:04:50 FINE agents.DemandAgent|Day 17 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.2 Cmp ID: 1180363817 Cmp Bid: 1
05/04 07:04:50 FINE agents.DemandAgent|Day 17 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.2 Cmp ID: 1180363817 Cmp Bid: 1
05/04 07:04:50 FINE agents.DemandAgent|Day 17 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.2 Cmp ID: 1180363817 Cmp Bid: 3213
05/04 07:04:50 FINE agents.DemandAgent|Day 17 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.2 Cmp ID: 1180363817 Cmp Bid: 1
05/04 07:04:50 FINE agents.DemandAgent|Day 17 :Got AdNetBidMessage from adv1 : UCS Bid: 0.15016774434742852 Cmp ID: 1180363817 Cmp Bid: 30
05/04 07:05:00 INFO sim.Simulation|***** START OF TIME 18 *****
05/04 07:05:00 INFO agents.DemandAgent|Day 18 : Auction pending campaign: CampaignImpl [id=1180363817, reachImps=3750, dayStart=19, dayEnd=23, targetSegment=[OLD, MALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 07:05:00 FINE agents.DemandAgent|Day 18 :Reporting auction results...CampaignImpl [id=1180363817, reachImps=3750, dayStart=19, dayEnd=23, targetSegment=[OLD, MALE], videoCoef=2.0, mobileCoef=1.5, budget=2.6733584759407973, advertiser=DummyAdnetwork-2]
05/04 07:05:00 INFO agents.DemandAgent|Day 18 :Notifying new campaign opportunity: CampaignImpl [id=645987023, reachImps=6250, dayStart=20, dayEnd=22, targetSegment=[YOUNG, FEMALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 07:05:00 INFO sim.Simulation|***** START OF TIME 18 COMPLETE *****
05/04 07:05:00 FINE agents.DemandAgent|Day 18 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.0 Cmp ID: 645987023 Cmp Bid: 3261
05/04 07:05:00 FINE agents.DemandAgent|Day 18 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.0 Cmp ID: 645987023 Cmp Bid: 2846
05/04 07:05:00 FINE agents.DemandAgent|Day 18 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.2 Cmp ID: 645987023 Cmp Bid: 1
05/04 07:05:00 FINE agents.DemandAgent|Day 18 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.2 Cmp ID: 645987023 Cmp Bid: 1
05/04 07:05:00 FINE agents.DemandAgent|Day 18 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.2 Cmp ID: 645987023 Cmp Bid: 1
05/04 07:05:00 FINE agents.DemandAgent|Day 18 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.2 Cmp ID: 645987023 Cmp Bid: 2154
05/04 07:05:00 FINE agents.DemandAgent|Day 18 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.2 Cmp ID: 645987023 Cmp Bid: 1
05/04 07:05:00 FINE agents.DemandAgent|Day 18 :Got AdNetBidMessage from adv1 : UCS Bid: 0.12573101847558946 Cmp ID: 645987023 Cmp Bid: 83
05/04 07:05:10 INFO sim.Simulation|***** START OF TIME 19 *****
05/04 07:05:10 INFO agents.DemandAgent|Day 19 : Auction pending campaign: CampaignImpl [id=645987023, reachImps=6250, dayStart=20, dayEnd=22, targetSegment=[YOUNG, FEMALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 07:05:10 INFO demand.CampaignImpl|Campaign 1360027015 ended for advertiser DummyAdnetwork-2. Stats CampaignStats [tartgetedImps=0.0, otherImps=0.0, cost=0.0] Reach 12500 ERR 0.0 Budget 4.07629939600197 Revenue 0.0
05/04 07:05:10 FINE agents.DemandAgent|Day 19 :Reporting auction results...CampaignImpl [id=645987023, reachImps=6250, dayStart=20, dayEnd=22, targetSegment=[YOUNG, FEMALE], videoCoef=2.0, mobileCoef=1.5, budget=3.7674252333807003, advertiser=DummyAdnetwork-2]
05/04 07:05:10 INFO agents.DemandAgent|Day 19 :Notifying new campaign opportunity: CampaignImpl [id=597563505, reachImps=12500, dayStart=21, dayEnd=30, targetSegment=[OLD, FEMALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 07:05:10 INFO sim.Simulation|***** START OF TIME 19 COMPLETE *****
05/04 07:05:10 FINE agents.DemandAgent|Day 19 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.0 Cmp ID: 597563505 Cmp Bid: 3134
05/04 07:05:10 FINE agents.DemandAgent|Day 19 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.0 Cmp ID: 597563505 Cmp Bid: 2786
05/04 07:05:10 FINE agents.DemandAgent|Day 19 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.2 Cmp ID: 597563505 Cmp Bid: 1
05/04 07:05:10 FINE agents.DemandAgent|Day 19 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.2 Cmp ID: 597563505 Cmp Bid: 1
05/04 07:05:10 FINE agents.DemandAgent|Day 19 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.2 Cmp ID: 597563505 Cmp Bid: 1
05/04 07:05:10 FINE agents.DemandAgent|Day 19 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.2 Cmp ID: 597563505 Cmp Bid: 2051
