05/04 06:26:00 FINE sim.Admin|Log for simulation 6 started
05/04 06:27:30 INFO agents.DemandAgent|Day 9 :Notifying new campaign opportunity: CampaignImpl [id=710291067, reachImps=12500, dayStart=11, dayEnd=13, targetSegment=[YOUNG, LOW_INCOME], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:27:30 INFO sim.Simulation|***** START OF TIME 9 COMPLETE *****
05/04 06:27:30 FINE agents.DemandAgent|Day 9 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.2 Cmp ID: 710291067 Cmp Bid: 1
05/04 06:27:30 FINE agents.DemandAgent|Day 9 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.2 Cmp ID: 710291067 Cmp Bid: 1
05/04 06:27:30 FINE agents.DemandAgent|Day 9 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.2 Cmp ID: 710291067 Cmp Bid: 1
05/04 06:27:30 FINE agents.DemandAgent|Day 9 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.0 Cmp ID: 710291067 Cmp Bid: 3081
05/04 06:27:30 FINE agents.DemandAgent|Day 9 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.2 Cmp ID: 710291067 Cmp Bid: 1
05/04 06:27:30 FINE agents.DemandAgent|Day 9 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.2 Cmp ID: 710291067 Cmp Bid: 1
05/04 06:27:30 FINE agents.DemandAgent|Day 9 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.0 Cmp ID: 710291067 Cmp Bid: 2291
05/04 06:27:30 FINE agents.DemandAgent|Day 9 :Got AdNetBidMessage from adv1 : UCS Bid: 0.19090388514484893 Cmp ID: 710291067 Cmp Bid: 3314
05/04 06:27:40 INFO sim.Simulation|***** START OF TIME 10 *****
05/04 06:27:40 INFO agents.DemandAgent|Day 10 : Auction pending campaign: CampaignImpl [id=710291067, reachImps=12500, dayStart=11, dayEnd=13, targetSegment=[YOUNG, LOW_INCOME], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:27:40 FINE agents.DemandAgent|Day 10 :Reporting auction results...CampaignImpl [id=710291067, reachImps=12500, dayStart=11, dayEnd=13, targetSegment=[YOUNG, LOW_INCOME], videoCoef=2.0, mobileCoef=1.5, budget=3081.0, advertiser=DummyAdnetwork-4]
05/04 06:27:40 INFO agents.DemandAgent|Day 10 :Notifying new campaign opportunity: CampaignImpl [id=382682336, reachImps=6250, dayStart=12, dayEnd=21, targetSegment=[HIGH_INCOME, MALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:27:40 INFO sim.Simulation|***** START OF TIME 10 COMPLETE *****
05/04 06:27:40 FINE agents.DemandAgent|Day 10 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.2 Cmp ID: 382682336 Cmp Bid: 1
05/04 06:27:40 FINE agents.DemandAgent|Day 10 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.2 Cmp ID: 382682336 Cmp Bid: 1
05/04 06:27:40 FINE agents.DemandAgent|Day 10 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.2 Cmp ID: 382682336 Cmp Bid: 1
05/04 06:27:40 FINE agents.DemandAgent|Day 10 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.0 Cmp ID: 382682336 Cmp Bid: 2563
05/04 06:27:40 FINE agents.DemandAgent|Day 10 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.2 Cmp ID: 382682336 Cmp Bid: 1
05/04 06:27:40 FINE agents.DemandAgent|Day 10 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.2 Cmp ID: 382682336 Cmp Bid: 1
05/04 06:27:40 FINE agents.DemandAgent|Day 10 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.0 Cmp ID: 382682336 Cmp Bid: 2889
05/04 06:27:40 FINE agents.DemandAgent|Day 10 :Got AdNetBidMessage from adv1 : UCS Bid: 0.16862528881391597 Cmp ID: 382682336 Cmp Bid: 506
05/04 06:27:50 INFO sim.Simulation|***** START OF TIME 11 *****
05/04 06:27:50 INFO agents.DemandAgent|Day 11 : Auction pending campaign: CampaignImpl [id=382682336, reachImps=6250, dayStart=12, dayEnd=21, targetSegment=[HIGH_INCOME, MALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:27:50 FINE agents.DemandAgent|Day 11 :Reporting auction results...CampaignImpl [id=382682336, reachImps=6250, dayStart=12, dayEnd=21, targetSegment=[HIGH_INCOME, MALE], videoCoef=2.0, mobileCoef=1.5, budget=6.264732312471394, advertiser=DummyAdnetwork-4]
05/04 06:27:50 INFO agents.DemandAgent|Day 11 :Notifying new campaign opportunity: CampaignImpl [id=842461350, reachImps=12500, dayStart=13, dayEnd=15, targetSegment=[HIGH_INCOME, FEMALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:27:50 INFO sim.Simulation|***** START OF TIME 11 COMPLETE *****
05/04 06:27:50 FINE agents.DemandAgent|Day 11 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.2 Cmp ID: 842461350 Cmp Bid: 1
05/04 06:27:50 FINE agents.DemandAgent|Day 11 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.2 Cmp ID: 842461350 Cmp Bid: 1
05/04 06:27:50 FINE agents.DemandAgent|Day 11 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.2 Cmp ID: 842461350 Cmp Bid: 1
05/04 06:27:50 FINE agents.DemandAgent|Day 11 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.0 Cmp ID: 842461350 Cmp Bid: 2911
05/04 06:27:50 FINE agents.DemandAgent|Day 11 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.2 Cmp ID: 842461350 Cmp Bid: 1
05/04 06:27:50 FINE agents.DemandAgent|Day 11 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.2 Cmp ID: 842461350 Cmp Bid: 1
05/04 06:27:50 FINE agents.DemandAgent|Day 11 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.0 Cmp ID: 842461350 Cmp Bid: 3246
05/04 06:27:50 FINE agents.DemandAgent|Day 11 :Got AdNetBidMessage from adv1 : UCS Bid: 0.1567496703826513 Cmp ID: 842461350 Cmp Bid: 3317
05/04 06:28:00 INFO sim.Simulation|***** START OF TIME 12 *****
05/04 06:28:00 INFO agents.DemandAgent|Day 12 : Auction pending campaign: CampaignImpl [id=842461350, reachImps=12500, dayStart=13, dayEnd=15, targetSegment=[HIGH_INCOME, FEMALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:28:00 INFO demand.CampaignImpl|Campaign 1529675476 ended for advertiser DummyAdnetwork-7. Stats CampaignStats [tartgetedImps=12501.0, otherImps=0.0, cost=1060.0050457675852] Reach 12500 ERR 1.0000411116958978 Budget 2104.0 Revenue 2104.086499008169
05/04 06:28:00 FINE agents.DemandAgent|Day 12 :Reporting auction results...CampaignImpl [id=842461350, reachImps=12500, dayStart=13, dayEnd=15, targetSegment=[HIGH_INCOME, FEMALE], videoCoef=2.0, mobileCoef=1.5, budget=7.506850818253121, advertiser=DummyAdnetwork-4]
05/04 06:28:00 INFO agents.DemandAgent|Day 12 :Notifying new campaign opportunity: CampaignImpl [id=499276901, reachImps=12500, dayStart=14, dayEnd=23, targetSegment=[YOUNG, HIGH_INCOME], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:28:00 INFO sim.Simulation|***** START OF TIME 12 COMPLETE *****
05/04 06:28:00 FINE agents.DemandAgent|Day 12 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.2 Cmp ID: 499276901 Cmp Bid: 1
05/04 06:28:00 FINE agents.DemandAgent|Day 12 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.2 Cmp ID: 499276901 Cmp Bid: 1
05/04 06:28:00 FINE agents.DemandAgent|Day 12 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.2 Cmp ID: 499276901 Cmp Bid: 1
05/04 06:28:00 FINE agents.DemandAgent|Day 12 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.0 Cmp ID: 499276901 Cmp Bid: 2362
05/04 06:28:00 FINE agents.DemandAgent|Day 12 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.2 Cmp ID: 499276901 Cmp Bid: 1
05/04 06:28:00 FINE agents.DemandAgent|Day 12 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.2 Cmp ID: 499276901 Cmp Bid: 1
05/04 06:28:00 FINE agents.DemandAgent|Day 12 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.0 Cmp ID: 499276901 Cmp Bid: 2799
05/04 06:28:00 FINE agents.DemandAgent|Day 12 :Got AdNetBidMessage from adv1 : UCS Bid: 0.1220712659298037 Cmp ID: 499276901 Cmp Bid: 1015
05/04 06:28:10 INFO sim.Simulation|***** START OF TIME 13 *****
05/04 06:28:10 INFO agents.DemandAgent|Day 13 : Auction pending campaign: CampaignImpl [id=499276901, reachImps=12500, dayStart=14, dayEnd=23, targetSegment=[YOUNG, HIGH_INCOME], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:28:10 FINE agents.DemandAgent|Day 13 :Reporting auction results...CampaignImpl [id=499276901, reachImps=12500, dayStart=14, dayEnd=23, targetSegment=[YOUNG, HIGH_INCOME], videoCoef=2.0, mobileCoef=1.5, budget=3.6276417337876814, advertiser=DummyAdnetwork-4]
05/04 06:28:10 INFO agents.DemandAgent|Day 13 :Notifying new campaign opportunity: CampaignImpl [id=1944908340, reachImps=3750, dayStart=15, dayEnd=24, targetSegment=[FEMALE, LOW_INCOME], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:28:10 INFO sim.Simulation|***** START OF TIME 13 COMPLETE *****
05/04 06:28:10 FINE agents.DemandAgent|Day 13 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.2 Cmp ID: 1944908340 Cmp Bid: 1
05/04 06:28:10 FINE agents.DemandAgent|Day 13 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.2 Cmp ID: 1944908340 Cmp Bid: 1
05/04 06:28:10 FINE agents.DemandAgent|Day 13 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.2 Cmp ID: 1944908340 Cmp Bid: 1
05/04 06:28:10 FINE agents.DemandAgent|Day 13 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.0 Cmp ID: 1944908340 Cmp Bid: 2266
05/04 06:28:10 FINE agents.DemandAgent|Day 13 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.2 Cmp ID: 1944908340 Cmp Bid: 1
05/04 06:28:10 FINE agents.DemandAgent|Day 13 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.2 Cmp ID: 1944908340 Cmp Bid: 1
05/04 06:28:10 FINE agents.DemandAgent|Day 13 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.0 Cmp ID: 1944908340 Cmp Bid: 3096
05/04 06:28:10 FINE agents.DemandAgent|Day 13 :Got AdNetBidMessage from adv1 : UCS Bid: 0.16771946584704572 Cmp ID: 1944908340 Cmp Bid: 298
05/04 06:28:20 INFO sim.Simulation|***** START OF TIME 14 *****
05/04 06:28:20 INFO agents.DemandAgent|Day 14 : Auction pending campaign: CampaignImpl [id=1944908340, reachImps=3750, dayStart=15, dayEnd=24, targetSegment=[FEMALE, LOW_INCOME], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:28:20 INFO demand.CampaignImpl|Campaign 1696166293 ended for advertiser DummyAdnetwork-4. Stats CampaignStats [tartgetedImps=6251.0, otherImps=0.0, cost=0.0013347025729883626] Reach 6250 ERR 1.0001210724824774 Budget 3020.0 Revenue 3020.3656388970817
05/04 06:28:20 INFO demand.CampaignImpl|Campaign 710291067 ended for advertiser DummyAdnetwork-4. Stats CampaignStats [tartgetedImps=12503.0, otherImps=0.0, cost=0.001952841147169494] Reach 12500 ERR 1.000201007137223 Budget 3081.0 Revenue 3081.619302989784
05/04 06:28:20 FINE agents.DemandAgent|Day 14 :Reporting auction results...CampaignImpl [id=1944908340, reachImps=3750, dayStart=15, dayEnd=24, targetSegment=[FEMALE, LOW_INCOME], videoCoef=2.0, mobileCoef=1.5, budget=3.7588393874828365, advertiser=DummyAdnetwork-4]
05/04 06:28:20 INFO agents.DemandAgent|Day 14 :Notifying new campaign opportunity: CampaignImpl [id=172289719, reachImps=12500, dayStart=16, dayEnd=25, targetSegment=[OLD, LOW_INCOME], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:28:20 INFO sim.Simulation|***** START OF TIME 14 COMPLETE *****
05/04 06:28:20 FINE agents.DemandAgent|Day 14 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.2 Cmp ID: 172289719 Cmp Bid: 1
05/04 06:28:20 FINE agents.DemandAgent|Day 14 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.2 Cmp ID: 172289719 Cmp Bid: 1
05/04 06:28:20 FINE agents.DemandAgent|Day 14 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.2 Cmp ID: 172289719 Cmp Bid: 1
05/04 06:28:20 FINE agents.DemandAgent|Day 14 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.0 Cmp ID: 172289719 Cmp Bid: 2039
05/04 06:28:20 FINE agents.DemandAgent|Day 14 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.2 Cmp ID: 172289719 Cmp Bid: 1
05/04 06:28:20 FINE agents.DemandAgent|Day 14 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.2 Cmp ID: 172289719 Cmp Bid: 1
05/04 06:28:20 FINE agents.DemandAgent|Day 14 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.0 Cmp ID: 172289719 Cmp Bid: 2567
05/04 06:28:20 FINE agents.DemandAgent|Day 14 :Got AdNetBidMessage from adv1 : UCS Bid: 0.11802321125982307 Cmp ID: 172289719 Cmp Bid: 997
05/04 06:28:30 INFO sim.Simulation|***** START OF TIME 15 *****
05/04 06:28:30 INFO agents.DemandAgent|Day 15 : Auction pending campaign: CampaignImpl [id=172289719, reachImps=12500, dayStart=16, dayEnd=25, targetSegment=[OLD, LOW_INCOME], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:28:30 INFO demand.CampaignImpl|Campaign 1490741245 ended for advertiser DummyAdnetwork-7. Stats CampaignStats [tartgetedImps=6251.0, otherImps=0.0, cost=4960.001908598683] Reach 6250 ERR 1.0001210724824774 Budget 2007.0 Revenue 2007.2429924723322
05/04 06:28:30 INFO demand.CampaignImpl|Campaign 411931914 ended for advertiser DummyAdnetwork-4. Stats CampaignStats [tartgetedImps=0.0, otherImps=0.0, cost=0.0] Reach 12500 ERR 0.0 Budget 12.529464624942788 Revenue 0.0
05/04 06:28:30 FINE agents.DemandAgent|Day 15 :Reporting auction results...CampaignImpl [id=172289719, reachImps=12500, dayStart=16, dayEnd=25, targetSegment=[OLD, LOW_INCOME], videoCoef=2.0, mobileCoef=1.5, budget=3.320883102650807, advertiser=DummyAdnetwork-4]
05/04 06:28:30 INFO agents.DemandAgent|Day 15 :Notifying new campaign opportunity: CampaignImpl [id=469252561, reachImps=12500, dayStart=17, dayEnd=19, targetSegment=[YOUNG, HIGH_INCOME], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:28:30 INFO sim.Simulation|***** START OF TIME 15 COMPLETE *****
05/04 06:28:30 FINE agents.DemandAgent|Day 15 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.2 Cmp ID: 469252561 Cmp Bid: 1
05/04 06:28:30 FINE agents.DemandAgent|Day 15 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.2 Cmp ID: 469252561 Cmp Bid: 1
05/04 06:28:30 FINE agents.DemandAgent|Day 15 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.2 Cmp ID: 469252561 Cmp Bid: 1
05/04 06:28:30 FINE agents.DemandAgent|Day 15 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.0 Cmp ID: 469252561 Cmp Bid: 3062
05/04 06:28:30 FINE agents.DemandAgent|Day 15 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.2 Cmp ID: 469252561 Cmp Bid: 1
05/04 06:28:30 FINE agents.DemandAgent|Day 15 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.2 Cmp ID: 469252561 Cmp Bid: 1
05/04 06:28:30 FINE agents.DemandAgent|Day 15 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.0 Cmp ID: 469252561 Cmp Bid: 2720
05/04 06:28:30 FINE agents.DemandAgent|Day 15 :Got AdNetBidMessage from adv1 : UCS Bid: 0.1645488663362802 Cmp ID: 469252561 Cmp Bid: 3385
05/04 06:28:40 INFO sim.Simulation|***** START OF TIME 16 *****
05/04 06:28:40 INFO agents.DemandAgent|Day 16 : Auction pending campaign: CampaignImpl [id=469252561, reachImps=12500, dayStart=17, dayEnd=19, targetSegment=[YOUNG, HIGH_INCOME], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:28:40 INFO demand.CampaignImpl|Campaign 899940024 ended for advertiser DummyAdnetwork-7. Stats CampaignStats [tartgetedImps=6252.0, otherImps=0.0, cost=8.993863573365519E-4] Reach 6250 ERR 1.000280915668682 Budget 3.19 Revenue 3.1908961209830955
05/04 06:28:40 INFO demand.CampaignImpl|Campaign 842461350 ended for advertiser DummyAdnetwork-4. Stats CampaignStats [tartgetedImps=12502.0, otherImps=0.0, cost=0.0022343699651501867] Reach 12500 ERR 1.0001210724824774 Budget 7.506850818253121 Revenue 7.507759691317275
05/04 06:28:40 FINE agents.DemandAgent|Day 16 :Reporting auction results...CampaignImpl [id=469252561, reachImps=12500, dayStart=17, dayEnd=19, targetSegment=[YOUNG, HIGH_INCOME], videoCoef=2.0, mobileCoef=1.5, budget=11.367879928805017, advertiser=DummyAdnetwork-7]
05/04 06:28:40 INFO agents.DemandAgent|Day 16 :Notifying new campaign opportunity: CampaignImpl [id=140678345, reachImps=6250, dayStart=18, dayEnd=22, targetSegment=[YOUNG, HIGH_INCOME], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:28:40 INFO sim.Simulation|***** START OF TIME 16 COMPLETE *****
05/04 06:28:40 FINE agents.DemandAgent|Day 16 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.2 Cmp ID: 140678345 Cmp Bid: 1
05/04 06:28:40 FINE agents.DemandAgent|Day 16 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.2 Cmp ID: 140678345 Cmp Bid: 1
05/04 06:28:40 FINE agents.DemandAgent|Day 16 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.2 Cmp ID: 140678345 Cmp Bid: 1
05/04 06:28:40 FINE agents.DemandAgent|Day 16 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.0 Cmp ID: 140678345 Cmp Bid: 2776
05/04 06:28:40 FINE agents.DemandAgent|Day 16 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.2 Cmp ID: 140678345 Cmp Bid: 1
05/04 06:28:40 FINE agents.DemandAgent|Day 16 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.2 Cmp ID: 140678345 Cmp Bid: 1
05/04 06:28:40 FINE agents.DemandAgent|Day 16 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.0 Cmp ID: 140678345 Cmp Bid: 3202
05/04 06:28:40 FINE agents.DemandAgent|Day 16 :Got AdNetBidMessage from adv1 : UCS Bid: 0.19031818285807345 Cmp ID: 140678345 Cmp Bid: 1015
05/04 06:28:50 INFO sim.Simulation|***** START OF TIME 17 *****
05/04 06:28:50 INFO agents.DemandAgent|Day 17 : Auction pending campaign: CampaignImpl [id=140678345, reachImps=6250, dayStart=18, dayEnd=22, targetSegment=[YOUNG, HIGH_INCOME], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:28:50 INFO demand.CampaignImpl|Campaign 826634420 ended for advertiser DummyAdnetwork-4. Stats CampaignStats [tartgetedImps=6253.0, otherImps=0.0, cost=0.0011591902079243945] Reach 6250 ERR 1.000440654395928 Budget 2.153 Revenue 2.1539487289144335
05/04 06:28:50 FINE agents.DemandAgent|Day 17 :Reporting auction results...CampaignImpl [id=140678345, reachImps=6250, dayStart=18, dayEnd=22, targetSegment=[YOUNG, HIGH_INCOME], videoCoef=2.0, mobileCoef=1.5, budget=3.520193379977552, advertiser=DummyAdnetwork-7]
05/04 06:28:50 INFO agents.DemandAgent|Day 17 :Notifying new campaign opportunity: CampaignImpl [id=1449083376, reachImps=12500, dayStart=19, dayEnd=23, targetSegment=[MALE, OLD], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:28:50 INFO sim.Simulation|***** START OF TIME 17 COMPLETE *****
05/04 06:28:51 FINE agents.DemandAgent|Day 17 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.2 Cmp ID: 1449083376 Cmp Bid: 1
05/04 06:28:51 FINE agents.DemandAgent|Day 17 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.2 Cmp ID: 1449083376 Cmp Bid: 1
05/04 06:28:51 FINE agents.DemandAgent|Day 17 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.2 Cmp ID: 1449083376 Cmp Bid: 1
05/04 06:28:51 FINE agents.DemandAgent|Day 17 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.0 Cmp ID: 1449083376 Cmp Bid: 2284
05/04 06:28:51 FINE agents.DemandAgent|Day 17 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.2 Cmp ID: 1449083376 Cmp Bid: 1
05/04 06:28:51 FINE agents.DemandAgent|Day 17 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.2 Cmp ID: 1449083376 Cmp Bid: 1
05/04 06:28:51 FINE agents.DemandAgent|Day 17 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.0 Cmp ID: 1449083376 Cmp Bid: 2721
05/04 06:28:51 FINE agents.DemandAgent|Day 17 :Got AdNetBidMessage from adv1 : UCS Bid: 0.14576090094666197 Cmp ID: 1449083376 Cmp Bid: 2020
05/04 06:29:00 INFO sim.Simulation|***** START OF TIME 18 *****
05/04 06:29:00 INFO agents.DemandAgent|Day 18 : Auction pending campaign: CampaignImpl [id=1449083376, reachImps=12500, dayStart=19, dayEnd=23, targetSegment=[MALE, OLD], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:29:00 INFO demand.CampaignImpl|Campaign 874801425 ended for advertiser DummyAdnetwork-4. Stats CampaignStats [tartgetedImps=0.0, otherImps=0.0, cost=0.0] Reach 6250 ERR 0.0 Budget 5.124824834642304 Revenue 0.0
05/04 06:29:00 FINE agents.DemandAgent|Day 18 :Reporting auction results...CampaignImpl [id=1449083376, reachImps=12500, dayStart=19, dayEnd=23, targetSegment=[MALE, OLD], videoCoef=2.0, mobileCoef=1.5, budget=2.5527236270477234, advertiser=DummyAdnetwork-4]
05/04 06:29:00 INFO agents.DemandAgent|Day 18 :Notifying new campaign opportunity: CampaignImpl [id=456046112, reachImps=12500, dayStart=20, dayEnd=22, targetSegment=[FEMALE, LOW_INCOME], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:29:00 INFO sim.Simulation|***** START OF TIME 18 COMPLETE *****
05/04 06:29:00 FINE agents.DemandAgent|Day 18 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.2 Cmp ID: 456046112 Cmp Bid: 1
05/04 06:29:00 FINE agents.DemandAgent|Day 18 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.2 Cmp ID: 456046112 Cmp Bid: 1
05/04 06:29:00 FINE agents.DemandAgent|Day 18 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.2 Cmp ID: 456046112 Cmp Bid: 1
05/04 06:29:00 FINE agents.DemandAgent|Day 18 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.0 Cmp ID: 456046112 Cmp Bid: 3002
05/04 06:29:00 FINE agents.DemandAgent|Day 18 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.2 Cmp ID: 456046112 Cmp Bid: 1
05/04 06:29:00 FINE agents.DemandAgent|Day 18 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.2 Cmp ID: 456046112 Cmp Bid: 1
05/04 06:29:00 FINE agents.DemandAgent|Day 18 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.0 Cmp ID: 456046112 Cmp Bid: 2318
05/04 06:29:00 FINE agents.DemandAgent|Day 18 :Got AdNetBidMessage from adv1 : UCS Bid: 0.1724922230911653 Cmp ID: 456046112 Cmp Bid: 3311
05/04 06:29:10 INFO sim.Simulation|***** START OF TIME 19 *****
05/04 06:29:10 INFO agents.DemandAgent|Day 19 : Auction pending campaign: CampaignImpl [id=456046112, reachImps=12500, dayStart=20, dayEnd=22, targetSegment=[FEMALE, LOW_INCOME], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:29:10 FINE agents.DemandAgent|Day 19 :Reporting auction results...CampaignImpl [id=456046112, reachImps=12500, dayStart=20, dayEnd=22, targetSegment=[FEMALE, LOW_INCOME], videoCoef=2.0, mobileCoef=1.5, budget=2318.0, advertiser=DummyAdnetwork-7]
05/04 06:29:10 INFO agents.DemandAgent|Day 19 :Notifying new campaign opportunity: CampaignImpl [id=1429333655, reachImps=6250, dayStart=21, dayEnd=25, targetSegment=[YOUNG, HIGH_INCOME], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
05/04 06:29:10 INFO sim.Simulation|***** START OF TIME 19 COMPLETE *****
05/04 06:29:11 FINE agents.DemandAgent|Day 19 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.2 Cmp ID: 1429333655 Cmp Bid: 1
05/04 06:29:11 FINE agents.DemandAgent|Day 19 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.2 Cmp ID: 1429333655 Cmp Bid: 1
05/04 06:29:11 FINE agents.DemandAgent|Day 19 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.2 Cmp ID: 1429333655 Cmp Bid: 1
05/04 06:29:11 FINE agents.DemandAgent|Day 19 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.0 Cmp ID: 1429333655 Cmp Bid: 3058
05/04 06:29:11 FINE agents.DemandAgent|Day 19 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.2 Cmp ID: 1429333655 Cmp Bid: 1
05/04 06:29:11 FINE agents.DemandAgent|Day 19 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.2 Cmp ID: 1429333655 Cmp Bid: 1
